Time,Carbon Monoxide stde
155,0.013904063612516395
156,0.013788810427206295
157,0.013673557241896197
158,0.013558304056586099
159,0.013443050871275997
160,0.0133277976859659
161,0.0132125445006558
162,0.0130972913153457
163,0.013117974751733182
164,0.013138658188120668
165,0.013159341624508152
166,0.013180025060895634
167,0.013200708497283118
168,0.0132213919336706
169,0.013242075370058084
170,0.01326275880644557
171,0.013283442242833052
172,0.01343527613827993
173,0.01358711003372681
174,0.013738943929173693
175,0.013890777824620575
176,0.014042611720067452
177,0.014196440618411806
178,0.014348295853829938
179,0.014500151089248067
180,0.014739737101082527
181,0.014975246028398708
182,0.0152128937007874
183,0.01545278129395218
184,0.015690596427064284
185,0.015928478474957795
186,0.016166427465878708
187,0.016402135218798363
188,0.016644869087837834
189,0.016676393973528582
190,0.016703231484088987
191,0.01673006899464939
192,0.016756906505209796
193,0.016783744015770204
194,0.01681058152633061
195,0.016837419036891014
196,0.01686425654745142
197,0.016891094058011827
198,0.01698064747019619
199,0.017070200882380544
200,0.017159754294564906
201,0.01724930770674927
202,0.01733886111893363
203,0.017428414531117993
204,0.017522902582159626
205,0.017612481220657276
206,0.01770205985915493
207,0.017603879841549295
208,0.017505699823943663
209,0.017407519806338027
210,0.0173093397887324
211,0.017211159771126763
212,0.017112979753521124
213,0.017014799735915496
214,0.01691661971830986
215,0.01673705868544601
216,0.01655749765258216
217,0.016377936619718314
218,0.016198375586854462
219,0.01601881455399061
220,0.01583925352112676
221,0.015659692488262912
222,0.015480131455399062
223,0.015300570422535213
224,0.015050268779342724
225,0.014795799305359993
226,0.014543520343516825
227,0.014293324416913044
228,0.014041151698573574
229,0.013785169551146758
230,0.013533210232601766
231,0.013291003943361251
232,0.01303900252993306
233,0.012940103716912283
234,0.01283939882725242
235,0.012738722261285333
236,0.012639851263990339
237,0.012540980266695343
238,0.012440359816465954
239,0.012341502721167205
240,0.012242645625868456
241,0.012143788530569705
242,0.012360927339045855
243,0.012578066147521999
244,0.012795204955998146
245,0.013012343764474292
246,0.013229482572950438
247,0.013446621381426584
248,0.013663760189902731
249,0.013880898998378877
250,0.014098037806855023
251,0.014081381853578044
252,0.014064725900301065
253,0.014048069947024082
254,0.014031413993747101
255,0.014014758040470124
256,0.013998102087193142
257,0.013981446133916163
258,0.013964790180639182
259,0.013914049111278366
260,0.013863308041917554
261,0.013812566972556735
262,0.013761825903195921
263,0.013711084833835107
264,0.013660343764474293
265,0.013609602695113477
266,0.013558861625752662
267,0.013508120556391846
268,0.013537756933186658
269,0.013567393309981472
270,0.013597029686776283
271,0.013626666063571095
272,0.013656302440365909
273,0.013685938817160723
274,0.013715575193955533
275,0.013745211570750347
276,0.013774847947545157
277,0.01366829627431681
278,0.013561744601088466
279,0.013453301293819933
280,0.013346764600441612
281,0.01324022790706329
282,0.013133691213684968
283,0.013027154520306648
284,0.012920617826928327
285,0.012814081133550006
286,0.012719143150538369
287,0.012624205167526733
288,0.012529267184515098
289,0.012434329201503462
290,0.012339391218491825
291,0.012242732058472108
292,0.012147807420692833
293,0.012052882782913558
294,0.01195108692470522
295,0.011847625670703979
296,0.011745844119713942
297,0.011644062568723907
298,0.011540658999603211
299,0.011438891751810336
300,0.01133712450401746
301,0.011230622592399792
302,0.011128898230088495
303,0.0110948261322228
304,0.011059200557666888
305,0.011025133245208195
306,0.010991065932749504
307,0.010956998620290813
308,0.010921397403702389
309,0.010887334875306673
310,0.01085327234691096
311,0.010819209818515247
312,0.010891510433101763
313,0.010963811047688279
314,0.011036111662274797
315,0.011108412276861315
316,0.01118071289144783
317,0.011253013506034346
318,0.011325314120620864
319,0.011397614735207381
320,0.011469915349793898
321,0.011322199983816712
322,0.011176095108621584
323,0.011029990233426457
324,0.010883885358231326
325,0.010737780483036198
326,0.01059167560784107
327,0.010445570732645942
328,0.010299465857450812
329,0.010182516429208583
330,0.010065567000966351
331,0.009948617572724116
332,0.009831668144481887
333,0.009713354864110462
334,0.009595074799146217
335,0.009478158203421738
336,0.00936124160769726
337,0.009244325011972785
338,0.00920157797895267
339,0.009158830945932556
340,0.00911608391291244
341,0.009073336879892325
342,0.009030589846872212
343,0.008981298245614033
344,0.008938582339181286
345,0.008895866432748539
346,0.008853150526315788
347,0.008839209239766081
348,0.008825267953216373
349,0.008811326666666668
350,0.008797385380116958
351,0.008783444093567254
352,0.008769502807017545
353,0.008755561520467837
354,0.008741620233918128
355,0.00872767894736842
356,0.008746002105263159
357,0.008764325263157895
358,0.008782648421052633
359,0.008800971578947369
360,0.008819294736842105
361,0.008837617894736843
362,0.00885594105263158
363,0.008874264210526315
364,0.008892587368421051
365,0.008930361710526318
366,0.00896813605263158
367,0.009005910394736841
368,0.009043684736842104
369,0.00908145907894737
370,0.009119233421052631
371,0.009157007763157893
372,0.009194782105263158
373,0.009149597777777777
374,0.009104413450292398
375,0.009059229122807018
376,0.009014044795321639
377,0.008968860467836258
378,0.008923676140350877
379,0.008878491812865496
380,0.008833307485380117
381,0.008788123157894737
382,0.008763653099415205
383,0.008739183040935673
384,0.008714712982456138
385,0.008690242923976608
386,0.008665772865497077
387,0.008641302807017545
388,0.008616832748538012
389,0.008592362690058482
390,0.008567892631578948
391,0.008549909941520467
392,0.008531927251461988
393,0.008513944561403508
394,0.008494769622976892
395,0.008476789456450558
396,0.008458809289924221
397,0.008440829123397888
398,0.008420485643471757
399,0.008402510521885523
400,0.008313415404040405
401,0.008224320286195288
402,0.00813522516835017
403,0.008046130050505052
404,0.007957034932659934
405,0.007867939814814815
406,0.007778844696969698
407,0.007689749579124581
408,0.007778267279274224
409,0.00786678497942387
410,0.007955302679573513
411,0.00804382037972316
412,0.008132338079872804
413,0.008220855780022447
414,0.008309373480172093
415,0.008397891180321738
416,0.008486408880471382
417,0.008651000046763935
418,0.008815591213056494
419,0.008980182379349047
420,0.009144773545641601
421,0.009309364711934156
422,0.009473955878226714
423,0.009638547044519268
424,0.009803138210811822
425,0.00996772937710438
426,0.009986123152824544
427,0.010004516928544708
428,0.010022910704264873
429,0.010041304479985037
430,0.0100596982557052
431,0.010078092031425364
432,0.01009648580714553
433,0.010114879582865695
434,0.010133273358585859
435,0.01030838081334175
436,0.010486430588689305
437,0.010661587189517261
438,0.010836743790345214
439,0.011011900391173168
440,0.011187056992001121
441,0.011363808289473684
442,0.01153898947368421
443,0.011741160984520124
444,0.011938220394193611
445,0.012133631690309475
446,0.012330773864283887
447,0.012526212594247303
448,0.01272165132421072
449,0.012917090054174135
450,0.01311252878413755
451,0.013307967514100967
452,0.013299793207046925
453,0.013291616604161676
454,0.01328157231510776
455,0.01327152802605384
456,0.013261483736999926
457,0.013251439447946009
458,0.01324139515889209
459,0.013231350869838177
460,0.013221306580784256
461,0.0132050188609498
462,0.013188731141115342
463,0.013172443421280882
464,0.013156155701446426
465,0.013139867981611968
466,0.013123580261777512
467,0.01310729254194305
468,0.013091004822108593
469,0.013076553438945801
470,0.013119957935393257
471,0.013163362431840712
472,0.013206766928288167
473,0.013250171424735623
474,0.013293575921183078
475,0.013336980417630536
476,0.01338226444560125
477,0.013425675039042167
478,0.013469085632483082
479,0.01359808004200205
480,0.013725182194477962
481,0.013852284346953871
482,0.01397938649942978
483,0.014110453376091162
484,0.014237591251487946
485,0.014364729126884733
486,0.014491867002281519
487,0.014532736662395105
488,0.014571569517589185
489,0.01461245612627958
490,0.014651294440126346
491,0.014690132753973111
492,0.01473104177934354
493,0.014769885553377826
494,0.014808729327412113
495,0.0148475731014464
496,0.014871625387649788
497,0.014895677673853178
498,0.014919729960056565
499,0.014934996953934111
500,0.014959035100051551
501,0.014983073246168988
502,0.015007111392286426
503,0.015031149538403864
504,0.015055187684521302
505,0.015072885327334928
506,0.015090582970148555
507,0.015108280612962184
508,0.015125978255775812
509,0.01514367589858944
510,0.015161373541403069
511,0.01518120547431571
512,0.015198905605549306
513,0.015216605736782901
514,0.015455850474683544
515,0.015690814873417724
516,0.015928019499929665
517,0.016165290869442885
518,0.016402629010130856
519,0.016637692591810888
520,0.016882257936787274
521,0.017117453892721388
522,0.01737710152069839
523,0.017634338918614476
524,0.01789157631653055
525,0.018151369525418955
526,0.018408643148852273
527,0.018668545774647886
528,0.01892585563380282
529,0.019183165492957746
530,0.019440475352112678
531,0.020112105522682448
532,0.020781185712272787
533,0.021450454481397967
534,0.022123030025373552
535,0.022792771041872276
536,0.02346270093062606
537,0.024136223554301832
538,0.024806626463535052
539,0.025473624629707998
540,0.02611273451826774
541,0.026755618651241538
542,0.027394818707674944
543,0.028034018764108357
544,0.028673218820541767
545,0.029312418876975176
546,0.029951618933408582
547,0.030590818989841992
548,0.0312300190462754
549,0.03059631507477427
550,0.02996261110327314
551,0.02932890713177201
552,0.028695203160270886
553,0.028061499188769753
554,0.027427795217268625
555,0.026794091245767496
556,0.026160387274266367
557,0.026701021679834465
558,0.027241656085402556
559,0.027782290490970654
560,0.028322924896538756
561,0.028863559302106847
562,0.02940419370767495
563,0.029944828113243047
564,0.030489764122101495
565,0.031030474813037955
566,0.030636622219086584
567,0.030242769625135217
568,0.029848917031183857
569,0.02945506443723249
570,0.029061211843281122
571,0.028671404882867624
572,0.028277496707122023
573,0.027883588531376423
574,0.02748968035563082
575,0.02657509761031141
576,0.025660514864992004
577,0.024745932119672596
578,0.023831349374353182
579,0.022916766629033778
580,0.022002183883714367
581,0.021087601138394956
582,0.020170171911010764
583,0.01925300155191874
584,0.018784175012930827
585,0.01831548072402445
586,0.01784188636684055
587,0.01737358918334743
588,0.016900659903245498
589,0.01643044442879279
590,0.01596274178403756
591,0.015492989064113392
592,0.015023500844594593
593,0.014773208546979362
594,0.014514297570737154
595,0.014257609436515746
596,0.014003034007740592
597,0.013748530149229356
598,0.013494097830804843
599,0.013236016950089255
600,0.012983623382311625
601,0.012641112122595142
602,0.012304070722469581
603,0.01196702932234402
604,0.011628354955646958
605,0.011289775682131619
606,0.010952828916682495
607,0.010614391993716351
608,0.010277492525679556
609,0.009940593057642763
610,0.009707820224767802
611,0.009476442562848297
612,0.00924506490092879
613,0.009013687239009287
614,0.008782309577089783
615,0.00854973195279094
616,0.008318386760372127
617,0.008087041567953309
618,0.007855696375534498
619,0.007571374370160637
620,0.0072870523647867785
621,0.007002730359412919
622,0.006716523278743316
623,0.0064322810494652416
624,0.006148038820187166
625,0.005863796590909092
626,0.005579554361631017
627,0.005293826771305998
628,0.005006423062144213
629,0.004719019352982427
630,0.004431615643820642
631,0.0041442119346588565
632,0.0038568082254970713
633,0.003569404516335286
634,0.003282000807173501
635,0.002994597098011715
636,0.0029132991869482714
637,0.002832001275884828
638,0.002750703364821384
639,0.002669405453757941
640,0.002588107542694497
641,0.0025068096316310535
642,0.002425171584300527
643,0.0023438850738696825
644,0.0022625985634388375
645,0.0022355122194313145
646,0.0022084258754237916
647,0.002181339531416268
648,0.0021542531874087453
649,0.0021268685866929495
650,0.002099786040546336
651,0.0020727034943997225
652,0.002045620948253109
653,0.0020185384021064955
654,0.0020077665057652338
655,0.001996994609423971
656,0.001986222713082709
657,0.0019754508167414467
658,0.0019646789204001845
659,0.0019539070240589223
660,0.0019431351277176601
661,0.0019323632313763977
662,0.0019215913350351355
663,0.0019176085620989489
664,0.0019136257891627624
665,0.0019096430162265758
666,0.0019056602432903893
667,0.0019016774703542027
668,0.0018976946974180165
669,0.0018937119244818298
670,0.001889729151545643
671,0.0018829787117300644
672,0.0018762282719144861
673,0.0018694778320989074
674,0.001862727392283329
675,0.0018557167566241415
676,0.0018489672631761243
677,0.0018422177697281074
678,0.0018354682762800902
679,0.001828718782832073
680,0.0018306396279512789
681,0.001832560473070484
682,0.00183448131818969
683,0.0018364021633088957
684,0.0018383230084281017
685,0.0018402438535473071
686,0.001842164698666513
687,0.0018438270512788797
688,0.0018457476271458962
689,0.0018408727866966804
690,0.0018359979462474645
691,0.0018311231057982487
692,0.0018262482653490326
693,0.001821373424899817
694,0.0018164985844506014
695,0.0018105587094664048
696,0.0018056867348845904
697,0.0018008147603027758
698,0.0017995674469675734
699,0.001798320133632371
700,0.0017970728202971686
701,0.0017958255069619661
702,0.001794578193626764
703,0.0017933308802915615
704,0.0017920835669563593
705,0.0017908362536211567
706,0.0017895889402859545
707,0.0017871934135828427
708,0.0017847978868797308
709,0.0017824023601766192
710,0.0017800068334735072
711,0.001777611306770395
712,0.0017752157800672835
713,0.0017728202533641715
714,0.0017704247266610597
715,0.001774790556957294
716,0.0017791563872535277
717,0.0017835222175497617
718,0.001787888047845996
719,0.0017922538781422297
720,0.0017966197084384639
721,0.0018009855387346974
722,0.0018053513690309316
723,0.0018097171993271659
724,0.001808401317633866
725,0.0018068321653819202
726,0.0018055164681149262
727,0.0018042007708479327
728,0.0018028850735809388
729,0.0018015693763139453
730,0.0018002536790469516
731,0.001798937981779958
732,0.0017976222845129642
733,0.0017976222845129642
734,0.0017976222845129642
735,0.0017976222845129642
736,0.0017976222845129642
737,0.0017976222845129642
738,0.0017976222845129642
739,0.0017973703755605381
740,0.0017973703755605381
741,0.0017973703755605381
742,0.0017973703755605381
743,0.0017973703755605381
744,0.0017973703755605381
745,0.00178411948810683
746,0.0017216154362416109
747,0.0017199993294890706
748,0.0017183862540192927
749,0.0017167762013117387
750,0.0017158575250836121
751,0.001715169162877775
752,0.0017149398315282791
753,0.0017147105614973262
754,0.0017147105614973262
755,0.0017147105614973262
756,0.0017147105614973262
757,0.0017147105614973262
758,0.001714023119069892
759,0.001714023119069892
760,0.001714023119069892
761,0.001714023119069892
762,0.001714023119069892
763,0.001714023119069892
764,0.001714023119069892
765,0.0017150313679634623
766,0.0017150313679634623
767,0.0017150313679634623
768,0.0017150313679634623
769,0.0017160396168570328
770,0.0017160396168570328
771,0.0017160396168570328
772,0.0017160396168570328
773,0.0017160396168570328
774,0.0017160396168570328
775,0.0017160396168570328
776,0.0017160396168570328
777,0.0017160396168570328
778,0.0017160396168570328
779,0.0017160396168570328
780,0.0017160396168570328
781,0.0017170478657506038
782,0.0017170478657506038
783,0.0017170478657506038
784,0.0017170478657506038
785,0.0017170478657506038
786,0.0017170478657506038
787,0.0017170478657506038
788,0.0017170478657506038
789,0.001718056114644174
790,0.001718056114644174
791,0.001718056114644174
792,0.001718056114644174
793,0.001718056114644174
794,0.001718056114644174
795,0.001718056114644174
796,0.001718056114644174
797,0.001718056114644174
798,0.001718056114644174
799,0.0016744222331183062
800,0.0016702889315164807
801,0.0016681216953266318
802,0.0016668240510673347
803,0.0016659600759209995
804,0.0016650969959697388
805,0.0016646657912575882
806,0.0016642348098229584
807,0.0016642348098229584
808,0.0016642348098229584
809,0.0016642348098229584
810,0.0016642348098229584
811,0.0016633735160929426
812,0.0016505602652307552
813,0.0016497130637600863
814,0.0016488667315483331
815,0.0016488667315483331
816,0.0016488667315483331
817,0.0016478990867528237
818,0.0016478990867528237
819,0.0016478990867528237
820,0.0016478990867528237
821,0.0016478990867528237
822,0.0016478990867528237
823,0.0016478990867528237
824,0.0016478990867528237
825,0.0016478990867528237
826,0.0016478990867528237
827,0.0016469314419573138
828,0.0016469314419573138
829,0.0016469314419573138
830,0.0016469314419573138
831,0.001645963797161804
832,0.001645963797161804
833,0.001645963797161804
834,0.0016449961523662948
835,0.0016449961523662948
836,0.0016449961523662948
837,0.0016449961523662948
838,0.0016449961523662948
839,0.0016440285075707852
840,0.0016440285075707852
841,0.0016440285075707852
842,0.0016440285075707852
843,0.0016440285075707852
844,0.0016440285075707852
845,0.0016430608627752757
846,0.0016430608627752757
847,0.0016430608627752757
848,0.0016430608627752757
849,0.0016430608627752757
850,0.0016430608627752757
851,0.0016430608627752757
852,0.0016430608627752757
853,0.0016430608627752757
854,0.0016430608627752757
855,0.0016420932179797658
856,0.0016420932179797658
857,0.0016420932179797658
858,0.0016420932179797658
859,0.0016420932179797658
860,0.0016420932179797658
861,0.0016420932179797658
862,0.0016420932179797658
863,0.0016420932179797658
864,0.0016420932179797658
865,0.0016420932179797658
866,0.0016420932179797658
867,0.0016420932179797658
868,0.0016420932179797658
869,0.0016420932179797658
870,0.0016420932179797658
871,0.0016420932179797658
872,0.0016420932179797658
873,0.0016420932179797658
874,0.0016420932179797658
875,0.0016420932179797658
876,0.0016420932179797658
877,0.0016420932179797658
878,0.0016420932179797658
879,0.0016420932179797658
880,0.0016420932179797658
881,0.0016420932179797658
882,0.0016420932179797658
883,0.0016420932179797658
884,0.0016420932179797658
885,0.0016420932179797658
886,0.0016420932179797658
887,0.0016420932179797658
888,0.0016420932179797658
889,0.0016420932179797658
890,0.0016420932179797658
891,0.0016420932179797658
892,0.0016420932179797658
893,0.0016420932179797658
894,0.0016420932179797658
895,0.0016420932179797658
896,0.0016420932179797658
897,0.0016420932179797658
898,0.0016423038507681162
899,0.001642514537599517
900,0.001642514537599517
901,0.001642514537599517
902,0.001642514537599517
903,0.001642514537599517
904,0.001642514537599517
905,0.001642514537599517
906,0.001642514537599517
907,0.001642514537599517
908,0.001642514537599517
909,0.001642514537599517
910,0.001642514537599517
911,0.001642514537599517
912,0.001642514537599517
913,0.001642514537599517
914,0.001642514537599517
915,0.001642514537599517
916,0.001642514537599517
917,0.001642514537599517
918,0.001642514537599517
919,0.001642514537599517
920,0.001642514537599517
921,0.001642514537599517
922,0.001642514537599517
923,0.0016427252784947696
924,0.0016427252784947696
925,0.0016427252784947696
926,0.0016427252784947696
927,0.0016427252784947696
928,0.0016427252784947696
929,0.0016427252784947696
930,0.0016427252784947696
931,0.0016429360734746868
932,0.0016429360734746868
933,0.0016429360734746868
934,0.0016429360734746868
935,0.0016429360734746868
936,0.0016429360734746868
937,0.0016429360734746868
938,0.0016429360734746868
939,0.0016429360734746868
940,0.0016429360734746868
941,0.0016429360734746868
942,0.0016429360734746868
943,0.0016429360734746868
944,0.0016429360734746868
945,0.0016429360734746868
946,0.0016429360734746868
947,0.0016429360734746868
948,0.0016429360734746868
949,0.0016429360734746868
950,0.0016429360734746868
951,0.0016429360734746868
952,0.0016429360734746868
953,0.0016429360734746868
954,0.0016429360734746868
955,0.0016429360734746868
956,0.0016429360734746868
957,0.0016429360734746868
958,0.0016429360734746868
959,0.0016429360734746868
960,0.0016429360734746868
961,0.0016429360734746868
962,0.0016429360734746868
963,0.0016429360734746868
964,0.0016429360734746868
965,0.0016429360734746868
966,0.0016429360734746868
967,0.0016429360734746868
968,0.0016429360734746868
