Tempo,valor,erro
0,10.512450271664973,1.104459617284563
1,10.715817498821544,1.1192832298842494
2,10.91918472597812,1.134106842483936
3,11.839345840121512,1.1794031820362054
4,12.763095621668722,1.2250439737109862
5,13.687365166772857,1.2707104459550032
6,14.612154914238102,1.3164026204487704
7,15.539652446564212,1.3623122588351215
8,16.46793366924294,1.4082606886354034
9,17.396999575964507,1.4542479590356856
10,18.324268460414046,1.5000626939783808
11,19.26020518967705,1.5465572894804516
12,19.769049968463687,1.5706486265104238
13,20.27832566731704,1.5947603655195317
14,20.7909685820381,1.619121157280876
15,21.298172016652405,1.643045153228688
16,21.802581362299087,1.6667471552282966
17,22.307133256863573,1.6904558555469664
18,22.808604385374327,1.713929039805833
19,23.31336975858744,1.737647758579124
20,23.81491175639277,1.7611242601336747
21,23.44330770941592,1.7567304202348786
22,23.068337597173144,1.752087658179173
23,22.693367484930366,1.7474448961234668
24,22.318397372687592,1.7428021340677615
25,21.94342726044481,1.738159372012056
26,21.56845714820204,1.73351660995635
27,21.19348703595926,1.7288738479006442
28,20.815574793003687,1.7239874127123995
29,20.69840826419601,1.74909075963766
30,20.58124173538833,1.7741941065629192
31,20.46118357521049,1.7990432076985097
32,20.344033602362806,1.82414300745026
33,20.224025917784463,1.848981540911081
34,20.10689249621861,1.8740777944916311
35,19.98975907465276,1.899174048072182
36,19.872625653086896,1.9242703016527325
37,19.755492231521043,1.949366555233283
38,19.87432475663337,1.9729174953182744
39,19.993157281745702,1.9964684354032656
40,20.111989806858045,2.0200193754882574
41,20.242729820099843,2.044773123292833
42,20.36163228784026,2.068337925025902
43,20.48053475558068,2.091902726758972
44,20.59943722332109,2.115467528492041
45,20.718339691061505,2.139032330225111
46,20.82498495753204,2.161325015998205
47,20.58992240097056,2.14610287920084
48,20.35780164197336,2.13118605742198
49,20.12568088297616,2.11626923564312
50,19.89075029910269,2.1010556126758613
51,19.65866232552343,2.086140897792733
52,19.41834623913098,2.0703489164195963
53,19.18094051641828,2.0548602955014044
54,18.94366878875157,2.039380416573289
55,18.70917012597929,2.0241948124834024
56,18.020404562703327,1.956771531005179
57,17.329194135694905,1.8890817312240176
58,16.635832310737722,1.8211541635212825
59,15.942861497665472,1.7532649026380611
60,15.248132228077957,1.685176400126003
61,14.558091584886736,1.617601171787582
62,13.866291824967062,1.549826637140277
63,13.176737373653689,1.4822990250621375
64,13.067112929439382,1.4618438111019056
65,12.957488485225078,1.4413885971416736
66,12.847864041010771,1.4209333831814417
67,12.736445731200522,1.400280946552681
68,12.626836724874432,1.37982861320278
