Time,Carbon Monoxide stde
198,0.016834817656998024
199,0.017002161362996336
200,0.01716950506899465
201,0.017336848774992964
202,0.017504192480991266
203,0.01767153618698958
204,0.017838879892987887
205,0.01780776497817516
206,0.01777665006336243
207,0.017745535148549704
208,0.017714420233736976
209,0.017683305318924248
210,0.017652190404111517
211,0.017621075489298785
212,0.017589960574486058
213,0.017624000281610812
214,0.017658039988735566
215,0.01769207969586032
216,0.01772611940298507
217,0.01776015911010983
218,0.01779419881723458
219,0.017828238524359333
220,0.017862278231484088
221,0.01789631793860884
222,0.017804645405050216
223,0.017712972871491595
224,0.017621300337932976
225,0.017529627804374354
226,0.017437955270815726
227,0.017346282737257107
228,0.017254610203698485
229,0.01716293767013986
230,0.01707126513658124
231,0.01682247723645921
232,0.016573689336337183
233,0.01632030546171171
234,0.016071587603228226
235,0.01582286974474474
236,0.015567577740256083
237,0.015316809697992873
238,0.015068231804539485
239,0.014817569278379518
240,0.01471717651195499
241,0.014618867791842474
242,0.014518517086204472
243,0.014420222190971733
244,0.014321927295738997
245,0.014219633066216788
246,0.014121365809081967
247,0.014023098551947142
248,0.013924831294812317
249,0.013770985343736821
250,0.013617139392661329
251,0.013457617516863406
252,0.013303836424957843
253,0.013150055333052278
254,0.01299627424114671
255,0.012842493149241147
256,0.012688712057335582
257,0.01284936293798014
258,0.013010013818624698
259,0.013170664699269252
260,0.013331315579913811
261,0.013491966460558367
262,0.013652617341202922
263,0.01381326822184748
264,0.013973919102492037
265,0.014134569983136594
266,0.014019316797826495
267,0.013904063612516395
268,0.013788810427206295
269,0.013673557241896197
270,0.013558304056586099
271,0.013443050871275997
272,0.0133277976859659
273,0.0132125445006558
274,0.0130972913153457
275,0.013117974751733182
276,0.013138658188120668
277,0.013159341624508152
278,0.013180025060895634
279,0.013200708497283118
280,0.0132213919336706
281,0.013242075370058084
282,0.01326275880644557
283,0.013283442242833052
284,0.01343527613827993
285,0.01358711003372681
286,0.013738943929173693
287,0.013890777824620575
288,0.014042611720067452
289,0.014196440618411806
290,0.014348295853829938
291,0.014500151089248067
292,0.014739737101082527
293,0.014975246028398708
294,0.0152128937007874
295,0.01545278129395218
296,0.015690596427064284
297,0.015928478474957795
298,0.016166427465878708
299,0.016402135218798363
300,0.016644869087837834
301,0.016676393973528582
302,0.016703231484088987
303,0.01673006899464939
304,0.016756906505209796
305,0.016783744015770204
306,0.01681058152633061
307,0.016837419036891014
308,0.01686425654745142
309,0.016891094058011827
310,0.01698064747019619
311,0.017070200882380544
312,0.017159754294564906
313,0.01724930770674927
314,0.01733886111893363
315,0.017428414531117993
316,0.017522902582159626
317,0.017612481220657276
318,0.01770205985915493
319,0.017603879841549295
320,0.017505699823943663
321,0.017407519806338027
322,0.0173093397887324
323,0.017211159771126763
324,0.017112979753521124
325,0.017014799735915496
326,0.01691661971830986
327,0.01673705868544601
328,0.01655749765258216
329,0.016377936619718314
330,0.016198375586854462
331,0.01601881455399061
332,0.01583925352112676
333,0.015659692488262912
334,0.015480131455399062
335,0.015300570422535213
336,0.015050268779342724
337,0.014795799305359993
338,0.014543520343516825
339,0.014293324416913044
340,0.014041151698573574
341,0.013785169551146758
342,0.013533210232601766
343,0.013291003943361251
344,0.01303900252993306
345,0.012940103716912283
346,0.01283939882725242
347,0.012738722261285333
348,0.012639851263990339
349,0.012540980266695343
350,0.012440359816465954
351,0.012341502721167205
352,0.012242645625868456
353,0.012143788530569705
354,0.012360927339045855
355,0.012578066147521999
356,0.012795204955998146
357,0.013012343764474292
358,0.013229482572950438
359,0.013446621381426584
360,0.013663760189902731
361,0.013880898998378877
362,0.014098037806855023
363,0.014081381853578044
364,0.014064725900301065
365,0.014048069947024082
366,0.014031413993747101
367,0.014014758040470124
368,0.013998102087193142
369,0.013981446133916163
370,0.013964790180639182
371,0.013914049111278366
372,0.013863308041917554
373,0.013812566972556735
374,0.013761825903195921
375,0.013711084833835107
376,0.013660343764474293
377,0.013609602695113477
378,0.013558861625752662
379,0.013508120556391846
380,0.013537756933186658
381,0.013567393309981472
382,0.013597029686776283
383,0.013626666063571095
384,0.013656302440365909
385,0.013685938817160723
386,0.013715575193955533
387,0.013745211570750347
388,0.013774847947545157
389,0.01366829627431681
390,0.013561744601088466
391,0.013453301293819933
392,0.013346764600441612
393,0.01324022790706329
394,0.013133691213684968
395,0.013027154520306648
396,0.012920617826928327
397,0.012814081133550006
398,0.012719143150538369
399,0.012624205167526733
400,0.012529267184515098
401,0.012434329201503462
402,0.012339391218491825
403,0.012242732058472108
404,0.012147807420692833
405,0.012052882782913558
406,0.01195108692470522
407,0.011847625670703979
408,0.011745844119713942
409,0.011644062568723907
410,0.011540658999603211
411,0.011438891751810336
412,0.01133712450401746
413,0.011230622592399792
414,0.011128898230088495
415,0.0110948261322228
416,0.011059200557666888
417,0.011025133245208195
418,0.010991065932749504
419,0.010956998620290813
420,0.010921397403702389
421,0.010887334875306673
422,0.01085327234691096
423,0.010819209818515247
424,0.010891510433101763
425,0.010963811047688279
426,0.011036111662274797
427,0.011108412276861315
428,0.01118071289144783
429,0.011253013506034346
430,0.011325314120620864
431,0.011397614735207381
432,0.011469915349793898
433,0.011322199983816712
434,0.011176095108621584
435,0.011029990233426457
436,0.010883885358231326
437,0.010737780483036198
438,0.01059167560784107
439,0.010445570732645942
440,0.010299465857450812
441,0.010182516429208583
442,0.010065567000966351
443,0.009948617572724116
444,0.009831668144481887
445,0.009713354864110462
446,0.009595074799146217
447,0.009478158203421738
448,0.00936124160769726
449,0.009244325011972785
450,0.00920157797895267
451,0.009158830945932556
452,0.00911608391291244
453,0.009073336879892325
454,0.009030589846872212
455,0.008981298245614033
456,0.008938582339181286
457,0.008895866432748539
458,0.008853150526315788
459,0.008839209239766081
460,0.008825267953216373
461,0.008811326666666668
462,0.008797385380116958
463,0.008783444093567254
464,0.008769502807017545
465,0.008755561520467837
466,0.008741620233918128
467,0.00872767894736842
468,0.008746002105263159
469,0.008764325263157895
470,0.008782648421052633
471,0.008800971578947369
472,0.008819294736842105
473,0.008837617894736843
474,0.00885594105263158
475,0.008874264210526315
476,0.008892587368421051
477,0.008930361710526318
478,0.00896813605263158
479,0.009005910394736841
480,0.009043684736842104
481,0.00908145907894737
482,0.009119233421052631
483,0.009157007763157893
484,0.009194782105263158
485,0.009149597777777777
486,0.009104413450292398
487,0.009059229122807018
488,0.009014044795321639
489,0.008968860467836258
490,0.008923676140350877
491,0.008878491812865496
492,0.008833307485380117
493,0.008788123157894737
494,0.008763653099415205
495,0.008739183040935673
496,0.008714712982456138
497,0.008690242923976608
498,0.008665772865497077
499,0.008641302807017545
500,0.008616832748538012
501,0.008592362690058482
502,0.008567892631578948
503,0.008549909941520467
504,0.008531927251461988
505,0.008513944561403508
506,0.008494769622976892
507,0.008476789456450558
508,0.008458809289924221
509,0.008440829123397888
510,0.008420485643471757
511,0.008402510521885523
512,0.008313415404040405
513,0.008224320286195288
514,0.00813522516835017
515,0.008046130050505052
516,0.007957034932659934
517,0.007867939814814815
518,0.007778844696969698
519,0.007689749579124581
520,0.007778267279274224
521,0.00786678497942387
522,0.007955302679573513
523,0.00804382037972316
524,0.008132338079872804
525,0.008220855780022447
526,0.008309373480172093
527,0.008397891180321738
528,0.008486408880471382
529,0.008651000046763935
530,0.008815591213056494
531,0.008980182379349047
532,0.009144773545641601
533,0.009309364711934156
534,0.009473955878226714
535,0.009638547044519268
536,0.009803138210811822
537,0.00996772937710438
538,0.009986123152824544
539,0.010004516928544708
540,0.010022910704264873
541,0.010041304479985037
542,0.0100596982557052
543,0.010078092031425364
544,0.01009648580714553
545,0.010114879582865695
546,0.010133273358585859
547,0.01030838081334175
548,0.010486430588689305
549,0.010661587189517261
550,0.010836743790345214
551,0.011011900391173168
552,0.011187056992001121
553,0.011363808289473684
554,0.01153898947368421
555,0.011741160984520124
556,0.011938220394193611
557,0.012133631690309475
558,0.012330773864283887
559,0.012526212594247303
560,0.01272165132421072
561,0.012917090054174135
562,0.01311252878413755
563,0.013307967514100967
564,0.013299793207046925
565,0.013291616604161676
566,0.01328157231510776
567,0.01327152802605384
568,0.013261483736999926
569,0.013251439447946009
570,0.01324139515889209
571,0.013231350869838177
572,0.013221306580784256
573,0.0132050188609498
574,0.013188731141115342
575,0.013172443421280882
576,0.013156155701446426
577,0.013139867981611968
578,0.013123580261777512
579,0.01310729254194305
580,0.013091004822108593
581,0.013076553438945801
582,0.013119957935393257
583,0.013163362431840712
584,0.013206766928288167
585,0.013250171424735623
586,0.013293575921183078
587,0.013336980417630536
588,0.01338226444560125
589,0.013425675039042167
590,0.013469085632483082
591,0.01359808004200205
592,0.013725182194477962
593,0.013852284346953871
594,0.01397938649942978
595,0.014110453376091162
596,0.014237591251487946
597,0.014364729126884733
598,0.014491867002281519
599,0.014532736662395105
600,0.014571569517589185
601,0.01461245612627958
602,0.014651294440126346
603,0.014690132753973111
604,0.01473104177934354
605,0.014769885553377826
606,0.014808729327412113
607,0.0148475731014464
608,0.014871625387649788
609,0.014895677673853178
610,0.014919729960056565
611,0.014934996953934111
612,0.014959035100051551
613,0.014983073246168988
614,0.015007111392286426
615,0.015031149538403864
616,0.015055187684521302
617,0.015072885327334928
618,0.015090582970148555
619,0.015108280612962184
620,0.015125978255775812
621,0.01514367589858944
622,0.015161373541403069
623,0.01518120547431571
624,0.015198905605549306
625,0.015216605736782901
626,0.015455850474683544
627,0.015690814873417724
628,0.015928019499929665
629,0.016165290869442885
630,0.016402629010130856
631,0.016637692591810888
632,0.016882257936787274
633,0.017117453892721388
634,0.01737710152069839
635,0.017634338918614476
636,0.01789157631653055
637,0.018151369525418955
638,0.018408643148852273
639,0.018668545774647886
640,0.01892585563380282
641,0.019183165492957746
642,0.019440475352112678
643,0.020112105522682448
644,0.020781185712272787
645,0.021450454481397967
646,0.022123030025373552
647,0.022792771041872276
648,0.02346270093062606
649,0.024136223554301832
650,0.024806626463535052
651,0.025473624629707998
652,0.02611273451826774
653,0.026755618651241538
654,0.027394818707674944
655,0.028034018764108357
656,0.028673218820541767
657,0.029312418876975176
658,0.029951618933408582
659,0.030590818989841992
660,0.0312300190462754
661,0.03059631507477427
662,0.02996261110327314
663,0.02932890713177201
664,0.028695203160270886
665,0.028061499188769753
666,0.027427795217268625
667,0.026794091245767496
668,0.026160387274266367
669,0.026701021679834465
670,0.027241656085402556
671,0.027782290490970654
672,0.028322924896538756
673,0.028863559302106847
674,0.02940419370767495
675,0.029944828113243047
676,0.030489764122101495
677,0.031030474813037955
678,0.030636622219086584
679,0.030242769625135217
680,0.029848917031183857
681,0.02945506443723249
682,0.029061211843281122
683,0.028671404882867624
684,0.028277496707122023
685,0.027883588531376423
686,0.02748968035563082
687,0.02657509761031141
688,0.025660514864992004
689,0.024745932119672596
690,0.023831349374353182
691,0.022916766629033778
692,0.022002183883714367
693,0.021087601138394956
694,0.020170171911010764
695,0.01925300155191874
696,0.018784175012930827
697,0.01831548072402445
698,0.01784188636684055
699,0.01737358918334743
700,0.016900659903245498
701,0.01643044442879279
702,0.01596274178403756
703,0.015492989064113392
704,0.015023500844594593
705,0.014773208546979362
706,0.014514297570737154
707,0.014257609436515746
708,0.014003034007740592
709,0.013748530149229356
710,0.013494097830804843
711,0.013236016950089255
712,0.012983623382311625
713,0.012641112122595142
714,0.012304070722469581
715,0.01196702932234402
716,0.011628354955646958
717,0.011289775682131619
718,0.010952828916682495
719,0.010614391993716351
720,0.010277492525679556
721,0.009940593057642763
722,0.009707820224767802
723,0.009476442562848297
724,0.00924506490092879
725,0.009013687239009287
726,0.008782309577089783
727,0.00854973195279094
728,0.008318386760372127
729,0.008087041567953309
730,0.007855696375534498
731,0.007571374370160637
732,0.0072870523647867785
733,0.007002730359412919
734,0.006716523278743316
735,0.0064322810494652416
736,0.006148038820187166
737,0.005863796590909092
738,0.005579554361631017
739,0.005293826771305998
740,0.005006423062144213
741,0.004719019352982427
742,0.004431615643820642
743,0.0041442119346588565
744,0.0038568082254970713
745,0.003569404516335286
746,0.003282000807173501
747,0.002994597098011715
748,0.0029132991869482714
749,0.002832001275884828
750,0.002750703364821384
751,0.002669405453757941
752,0.002588107542694497
753,0.0025068096316310535
754,0.002425171584300527
755,0.0023438850738696825
756,0.0022625985634388375
757,0.0022355122194313145
758,0.0022084258754237916
759,0.002181339531416268
760,0.0021542531874087453
761,0.0021268685866929495
762,0.002099786040546336
763,0.0020727034943997225
764,0.002045620948253109
765,0.0020185384021064955
766,0.0020077665057652338
767,0.001996994609423971
768,0.001986222713082709
769,0.0019754508167414467
770,0.0019646789204001845
771,0.0019539070240589223
772,0.0019431351277176601
773,0.0019323632313763977
774,0.0019215913350351355
775,0.0019176085620989489
776,0.0019136257891627624
777,0.0019096430162265758
778,0.0019056602432903893
779,0.0019016774703542027
780,0.0018976946974180165
781,0.0018937119244818298
782,0.001889729151545643
783,0.0018829787117300644
784,0.0018762282719144861
785,0.0018694778320989074
786,0.001862727392283329
787,0.0018557167566241415
788,0.0018489672631761243
789,0.0018422177697281074
790,0.0018354682762800902
791,0.001828718782832073
792,0.0018306396279512789
793,0.001832560473070484
794,0.00183448131818969
795,0.0018364021633088957
796,0.0018383230084281017
797,0.0018402438535473071
798,0.001842164698666513
799,0.0018438270512788797
800,0.0018457476271458962
801,0.0018408727866966804
802,0.0018359979462474645
803,0.0018311231057982487
804,0.0018262482653490326
805,0.001821373424899817
806,0.0018164985844506014
807,0.0018105587094664048
808,0.0018056867348845904
809,0.0018008147603027758
810,0.0017995674469675734
811,0.001798320133632371
812,0.0017970728202971686
813,0.0017958255069619661
814,0.001794578193626764
815,0.0017933308802915615
816,0.0017920835669563593
817,0.0017908362536211567
818,0.0017895889402859545
819,0.0017871934135828427
820,0.0017847978868797308
821,0.0017824023601766192
822,0.0017800068334735072
823,0.001777611306770395
824,0.0017752157800672835
825,0.0017728202533641715
826,0.0017704247266610597
827,0.001774790556957294
828,0.0017791563872535277
829,0.0017835222175497617
830,0.001787888047845996
831,0.0017922538781422297
832,0.0017966197084384639
833,0.0018009855387346974
834,0.0018053513690309316
835,0.0018097171993271659
836,0.001808401317633866
837,0.0018068321653819202
838,0.0018055164681149262
839,0.0018042007708479327
840,0.0018028850735809388
841,0.0018015693763139453
842,0.0018002536790469516
843,0.001798937981779958
844,0.0017976222845129642
845,0.0017976222845129642
846,0.0017976222845129642
847,0.0017976222845129642
848,0.0017976222845129642
849,0.0017976222845129642
850,0.0017976222845129642
851,0.0017973703755605381
852,0.0017973703755605381
853,0.0017973703755605381
854,0.0017973703755605381
855,0.0017973703755605381
856,0.0017973703755605381
857,0.00178411948810683
858,0.0017216154362416109
859,0.0017199993294890706
860,0.0017183862540192927
861,0.0017167762013117387
862,0.0017158575250836121
863,0.001715169162877775
864,0.0017149398315282791
865,0.0017147105614973262
866,0.0017147105614973262
867,0.0017147105614973262
868,0.0017147105614973262
869,0.0017147105614973262
870,0.001714023119069892
871,0.001714023119069892
872,0.001714023119069892
873,0.001714023119069892
874,0.001714023119069892
875,0.001714023119069892
876,0.001714023119069892
877,0.0017150313679634623
878,0.0017150313679634623
879,0.0017150313679634623
880,0.0017150313679634623
881,0.0017160396168570328
882,0.0017160396168570328
883,0.0017160396168570328
884,0.0017160396168570328
885,0.0017160396168570328
886,0.0017160396168570328
887,0.0017160396168570328
888,0.0017160396168570328
889,0.0017160396168570328
890,0.0017160396168570328
891,0.0017160396168570328
892,0.0017160396168570328
893,0.0017170478657506038
894,0.0017170478657506038
895,0.0017170478657506038
896,0.0017170478657506038
897,0.0017170478657506038
898,0.0017170478657506038
899,0.0017170478657506038
900,0.0017170478657506038
901,0.001718056114644174
902,0.001718056114644174
903,0.001718056114644174
904,0.001718056114644174
905,0.001718056114644174
906,0.001718056114644174
907,0.001718056114644174
908,0.001718056114644174
909,0.001718056114644174
910,0.001718056114644174
911,0.0016744222331183062
912,0.0016702889315164807
913,0.0016681216953266318
914,0.0016668240510673347
915,0.0016659600759209995
916,0.0016650969959697388
917,0.0016646657912575882
918,0.0016642348098229584
919,0.0016642348098229584
920,0.0016642348098229584
921,0.0016642348098229584
922,0.0016642348098229584
923,0.0016633735160929426
924,0.0016505602652307552
925,0.0016497130637600863
926,0.0016488667315483331
927,0.0016488667315483331
928,0.0016488667315483331
929,0.0016478990867528237
930,0.0016478990867528237
931,0.0016478990867528237
932,0.0016478990867528237
933,0.0016478990867528237
934,0.0016478990867528237
935,0.0016478990867528237
936,0.0016478990867528237
937,0.0016478990867528237
938,0.0016478990867528237
939,0.0016469314419573138
940,0.0016469314419573138
941,0.0016469314419573138
942,0.0016469314419573138
943,0.001645963797161804
944,0.001645963797161804
945,0.001645963797161804
946,0.0016449961523662948
947,0.0016449961523662948
948,0.0016449961523662948
949,0.0016449961523662948
950,0.0016449961523662948
951,0.0016440285075707852
952,0.0016440285075707852
953,0.0016440285075707852
954,0.0016440285075707852
955,0.0016440285075707852
956,0.0016440285075707852
957,0.0016430608627752757
958,0.0016430608627752757
959,0.0016430608627752757
960,0.0016430608627752757
961,0.0016430608627752757
962,0.0016430608627752757
963,0.0016430608627752757
964,0.0016430608627752757
965,0.0016430608627752757
966,0.0016430608627752757
967,0.0016420932179797658
968,0.0016420932179797658
969,0.0016420932179797658
970,0.0016420932179797658
971,0.0016420932179797658
972,0.0016420932179797658
973,0.0016420932179797658
974,0.0016420932179797658
975,0.0016420932179797658
976,0.0016420932179797658
977,0.0016420932179797658
978,0.0016420932179797658
979,0.0016420932179797658
980,0.0016420932179797658
981,0.0016420932179797658
982,0.0016420932179797658
983,0.0016420932179797658
984,0.0016420932179797658
985,0.0016420932179797658
986,0.0016420932179797658
987,0.0016420932179797658
988,0.0016420932179797658
989,0.0016420932179797658
990,0.0016420932179797658
991,0.0016420932179797658
992,0.0016420932179797658
993,0.0016420932179797658
994,0.0016420932179797658
995,0.0016420932179797658
996,0.0016420932179797658
997,0.0016420932179797658
998,0.0016420932179797658
999,0.0016420932179797658
1000,0.0016420932179797658
1001,0.0016420932179797658
1002,0.0016420932179797658
1003,0.0016420932179797658
1004,0.0016420932179797658
1005,0.0016420932179797658
1006,0.0016420932179797658
1007,0.0016420932179797658
1008,0.0016420932179797658
1009,0.0016420932179797658
1010,0.0016423038507681162
1011,0.001642514537599517
1012,0.001642514537599517
1013,0.001642514537599517
1014,0.001642514537599517
1015,0.001642514537599517
1016,0.001642514537599517
1017,0.001642514537599517
1018,0.001642514537599517
1019,0.001642514537599517
1020,0.001642514537599517
1021,0.001642514537599517
1022,0.001642514537599517
1023,0.001642514537599517
1024,0.001642514537599517
1025,0.001642514537599517
1026,0.001642514537599517
1027,0.001642514537599517
1028,0.001642514537599517
1029,0.001642514537599517
1030,0.001642514537599517
1031,0.001642514537599517
1032,0.001642514537599517
1033,0.001642514537599517
1034,0.001642514537599517
1035,0.0016427252784947696
1036,0.0016427252784947696
1037,0.0016427252784947696
1038,0.0016427252784947696
1039,0.0016427252784947696
1040,0.0016427252784947696
1041,0.0016427252784947696
1042,0.0016427252784947696
1043,0.0016429360734746868
1044,0.0016429360734746868
1045,0.0016429360734746868
1046,0.0016429360734746868
1047,0.0016429360734746868
1048,0.0016429360734746868
1049,0.0016429360734746868
1050,0.0016429360734746868
1051,0.0016429360734746868
1052,0.0016429360734746868
1053,0.0016429360734746868
1054,0.0016429360734746868
1055,0.0016429360734746868
1056,0.0016429360734746868
1057,0.0016429360734746868
1058,0.0016429360734746868
1059,0.0016429360734746868
1060,0.0016429360734746868
1061,0.0016429360734746868
1062,0.0016429360734746868
1063,0.0016429360734746868
1064,0.0016429360734746868
1065,0.0016429360734746868
1066,0.0016429360734746868
1067,0.0016429360734746868
1068,0.0016429360734746868
1069,0.0016429360734746868
1070,0.0016429360734746868
1071,0.0016429360734746868
1072,0.0016429360734746868
1073,0.0016429360734746868
1074,0.0016429360734746868
1075,0.0016429360734746868
1076,0.0016429360734746868
1077,0.0016429360734746868
1078,0.0016429360734746868
1079,0.0016429360734746868
1080,0.0016429360734746868
