Time,Acetileno
233,0.03530570101351351
234,0.0344035472972973
235,0.03350139358108108
236,0.03258547910510764
237,0.031679248733821046
238,0.03077760270118177
239,0.029871754114502744
240,0.02956878340365682
241,0.029270014064697605
242,0.028967170580790326
243,0.02866844325692589
244,0.028369715933061458
245,0.028063095740194013
246,0.02776445241107831
247,0.02746580908196261
248,0.027167165752846903
249,0.02673252583298187
250,0.026297885913116832
251,0.025852342432546374
252,0.025417885750421584
253,0.0249834290682968
254,0.024548972386172006
255,0.024114515704047216
256,0.02368005902192243
257,0.024098543189057523
258,0.024517027356192617
259,0.024935511523327708
260,0.025353995690462806
261,0.0257724798575979
262,0.026190964024732994
263,0.02660944819186809
264,0.027027932359003186
265,0.02744641652613828
266,0.027323136827805884
267,0.027199857129473485
268,0.027076577431141093
269,0.02695329773280869
270,0.026830018034476297
271,0.026706738336143898
272,0.026583458637811506
273,0.026460178939479106
274,0.026336899241146714
275,0.026139566938354883
276,0.02594223463556305
277,0.02574490233277122
278,0.02554757002997939
279,0.02535023772718756
280,0.025152905424395727
281,0.024955573121603902
282,0.024758240818812068
283,0.024560908516020233
284,0.02504728736298482
285,0.025533666209949412
286,0.026020045056913996
287,0.026506423903878584
288,0.026992802750843172
289,0.02748304374560787
290,0.027969490952213634
291,0.0284559381588194
292,0.029438577252917198
293,0.03041321523970196
294,0.03139226659167604
295,0.032376146272855136
296,0.0333558869039246
297,0.034335903207653354
298,0.03531619530040805
299,0.03629165611369073
300,0.03728285472972973
301,0.03733106519290341
302,0.037368776401013805
303,0.037406487609124184
304,0.03744419881723458
305,0.03748191002534497
306,0.03751962123345536
307,0.03755733244156575
308,0.03759504364967614
309,0.037632754857786534
310,0.03784422580493757
311,0.03805569675208861
312,0.03826716769923964
313,0.03847863864639068
314,0.03869010959354172
315,0.03890158054069275
316,0.03912406924882629
317,0.03933559976525822
318,0.039547130281690136
319,0.03918294190140845
320,0.03881875352112676
321,0.03845456514084507
322,0.03809037676056338
323,0.03772618838028169
324,0.037362
325,0.03699781161971831
326,0.03663362323943662
327,0.03617599530516433
328,0.035718367370892026
329,0.035260739436619726
330,0.03480311150234742
331,0.03434548356807512
332,0.03388785563380282
333,0.033430227699530524
334,0.032972599765258216
335,0.03251497183098592
336,0.03186294718309859
337,0.03120213320191495
338,0.030545991130508245
339,0.029894241869632552
340,0.029238376266891894
341,0.028574651751793998
342,0.02791934088351154
343,0.027284090113873352
344,0.026628669906828953
345,0.026364724704806664
346,0.026097108507073714
347,0.025829567577572442
348,0.025565696611298153
349,0.025301825645023868
350,0.025034434156438162
351,0.024770600292380728
352,0.024506766428323293
353,0.024242932564265858
354,0.024745406206577118
355,0.025247879848888363
356,0.025750353491199626
357,0.02625282713351088
358,0.026755300775822135
359,0.02725777441813339
360,0.027760248060444647
361,0.028262721702755903
362,0.028765195345067152
363,0.028715956875651334
364,0.02866671840623552
365,0.028617479936819706
366,0.028568241467403884
367,0.02851900299798807
368,0.028469764528572254
369,0.028420526059156435
370,0.028371287589740616
371,0.028157268584993046
372,0.027943249580245483
373,0.02772923057549791
374,0.02751521157075034
375,0.027301192566002774
376,0.027087173561255205
377,0.026873154556507635
378,0.02665913555176007
379,0.026445116547012506
380,0.026533202640111157
381,0.026621288733209816
382,0.02670937482630847
383,0.02679746091940713
384,0.026885547012505784
385,0.02697363310560444
386,0.0270617191987031
387,0.027149805291801755
388,0.02723789138490041
389,0.026971137028138022
390,0.026704382671375634
391,0.02643391151040762
392,0.026167194656015087
393,0.02590047780162255
394,0.02563376094723001
395,0.025367044092837472
396,0.025100327238444933
397,0.0248336103840524
398,0.02445167322595951
399,0.024069736067866627
400,0.023687798909773742
401,0.02330586175168085
402,0.022923924593587962
403,0.022538818755788087
404,0.022156935285797267
405,0.021775051815806443
406,0.02171351718649225
407,0.021648939411351327
408,0.021587413430614693
409,0.021525887449878055
410,0.02146134511705188
411,0.021399827782462057
412,0.02133831044787224
413,0.021267826913066112
414,0.02120633550234253
415,0.02104255166579906
416,0.020875835418043626
417,0.020712074584847983
418,0.020548313751652347
419,0.020384552918456707
420,0.020217952485192925
421,0.02005421464888441
422,0.019890476812575893
423,0.019726738976267373
424,0.01986726417720578
425,0.020007789378144177
426,0.02014831457908258
427,0.020288839780020978
428,0.020429364980959385
429,0.020569890181897782
430,0.020710415382836182
431,0.020850940583774583
432,0.020991465784712986
433,0.02084136335964988
434,0.020694208346238658
435,0.02054705333282744
436,0.02039989831941622
437,0.020252743306005003
438,0.020105588292593783
439,0.01995843327918256
440,0.019811278265771344
441,0.019566885549333467
442,0.019322492832895583
443,0.019078100116457702
444,0.018833707400019817
445,0.018586704924395705
446,0.018339771792532284
447,0.018095447687188296
448,0.017851123581844302
449,0.017606799476500318
450,0.01750640590629851
451,0.01740601233609671
452,0.017305618765894905
453,0.017205225195693098
454,0.0171048316254913
455,0.01699205614035088
456,0.01689173567251462
457,0.01679141520467836
458,0.016691094736842105
459,0.016570444444444443
460,0.016449794152046785
461,0.01632914385964912
462,0.016208493567251462
463,0.0160878432748538
464,0.01596719298245614
465,0.01584654269005848
466,0.01572589239766082
467,0.015605242105263156
468,0.015732090058479534
469,0.015858938011695904
470,0.01598578596491228
471,0.016112633918128658
472,0.01623948187134503
473,0.016366329824561404
474,0.016493177777777777
475,0.016620025730994154
476,0.016746873684210527
477,0.016832942105263163
478,0.016919010526315788
479,0.017005078947368423
480,0.017091147368421055
481,0.017177215789473683
482,0.017263284210526315
483,0.017349352631578944
484,0.01743542105263158
485,0.017399980116959063
486,0.01736453918128655
487,0.017329098245614034
488,0.01729365730994152
489,0.017258216374269005
490,0.017222775438596495
491,0.017187334502923975
492,0.017151893567251466
493,0.017116452631578946
494,0.017069224561403508
495,0.017021996491228073
496,0.01697476842105263
497,0.016927540350877193
498,0.016880312280701755
499,0.016833084210526317
500,0.01678585614035088
501,0.016738628070175437
502,0.0166914
503,0.016388148538011696
504,0.016084897076023393
505,0.015781645614035087
506,0.015476222050706333
507,0.015173013144354007
508,0.014869804238001685
509,0.014566595331649357
510,0.014259384352787131
511,0.013956260521885524
512,0.013937318497474748
513,0.013918376473063973
514,0.013899434448653202
515,0.013880492424242425
516,0.01386155039983165
517,0.01384260837542088
518,0.013823666351010103
519,0.013804724326599328
520,0.013900852272727275
521,0.013996980218855221
522,0.014093108164983166
523,0.014189236111111113
524,0.014285364057239059
525,0.014381492003367006
526,0.01447761994949495
527,0.014573747895622897
528,0.014669875841750843
529,0.015079408670033672
530,0.015488941498316502
531,0.015898474326599327
532,0.01630800715488216
533,0.016717539983164983
534,0.01712707281144781
535,0.017536605639730644
536,0.01794613846801347
537,0.0183556712962963
538,0.018478833473625143
539,0.018601995650953985
540,0.018725157828282827
541,0.018848320005611676
542,0.018971482182940518
543,0.019094644360269367
544,0.01921780653759821
545,0.01934096871492705
546,0.019464130892255897
547,0.01967899831649832
548,0.01989944920011227
549,0.020114376929553746
550,0.02032930465899523
551,0.020544232388436712
552,0.020759160117878196
553,0.02097703157894737
554,0.02119198947368421
555,0.021673554520123837
556,0.02214576186750669
557,0.02261492688550715
558,0.023087332685748734
559,0.023556563569959783
560,0.024025794454170833
561,0.024495025338381875
562,0.024964256222592927
563,0.025433487106803977
564,0.025331935811982752
565,0.02523035599552277
566,0.02512521882253814
567,0.025020081649553515
568,0.02491494447656889
569,0.02480980730358426
570,0.02470467013059963
571,0.024599532957615005
572,0.02449439578463038
573,0.02445983912124041
574,0.024425282457850434
575,0.02439072579446046
576,0.024356169131070488
577,0.024321612467680512
578,0.024287055804290542
579,0.024252499140900566
580,0.024217942477510593
581,0.024186782357072042
582,0.02426386418952412
583,0.024340946021976204
584,0.024418027854428287
585,0.024495109686880366
586,0.02457219151933245
587,0.02464927335178453
588,0.024729828474752732
589,0.024806921134825608
590,0.024884013794898487
591,0.025416152727447402
592,0.02594479573223642
593,0.02647343873702544
594,0.027002081741814458
595,0.027538462443272
596,0.02806725402675825
597,0.02859604561024452
598,0.02912483719373078
599,0.029146705198214207
600,0.029164479761068167
601,0.029186356411963158
602,0.029204133473349977
603,0.029221910534736807
604,0.029243798335276752
605,0.02926157789589898
606,0.0292793574565212
607,0.029297137017143426
608,0.029342718901183423
609,0.02938830078522341
610,0.029433882669263407
611,0.029462133886311453
612,0.029507688973241485
613,0.02955324406017152
614,0.029598799147101555
615,0.02964435423403159
616,0.029689909320961626
617,0.029703845072402642
618,0.02971778082384367
619,0.029731716575284693
620,0.029745652326725713
621,0.02975958807816674
622,0.029773523829607764
623,0.029791647919010122
624,0.029805585629921257
625,0.02981952334083239
626,0.030690752900843884
627,0.0315535944092827
628,0.032420995832747226
629,0.03328864131963985
630,0.03415653097298438
631,0.035019736703250315
632,0.03590314963747713
633,0.036766841475432924
634,0.03716297991176194
635,0.03755394137801558
636,0.03794490284426922
637,0.038341262967657136
638,0.03873227949115148
639,0.03912880633802817
640,0.0395198779342723
641,0.03991094953051643
642,0.04030202112676056
643,0.04125174110077957
644,0.04219604997416748
645,0.043140625
646,0.04409168076308618
647,0.04503692255275154
648,0.04598243090806542
649,0.04693482487070992
650,0.04788100108148775
651,0.04882055649597969
652,0.049041502092443685
653,0.04926939780850264
654,0.049490374576749444
655,0.049711351344996255
656,0.04993232811324305
657,0.05015330488148984
658,0.05037428164973665
659,0.05059525841798345
660,0.05081623518623026
661,0.050675180322375855
662,0.050534125458521456
663,0.05039307059466705
664,0.050252015730812644
665,0.05011096086695824
666,0.049969906003103845
667,0.04982885113924944
668,0.04968779627539504
669,0.04992770762791573
670,0.05016761898043642
671,0.05040753033295711
672,0.0506474416854778
673,0.050887353037998496
674,0.05112726439051919
675,0.05136717574303988
676,0.051614369032500815
677,0.05185431423733596
678,0.05158649169841493
679,0.0513186691594939
680,0.051050846620572875
681,0.050783024081651834
682,0.05051520154273081
683,0.05025447008185154
684,0.04998660974691881
685,0.04971874941198608
686,0.04945088907705335
687,0.048646885878257586
688,0.04784288267946185
689,0.0470388794806661
690,0.046234876281870355
691,0.0454308730830746
692,0.04462686988427886
693,0.04382286668548311
694,0.04301279337754574
695,0.042202948645598204
696,0.04070365002115955
697,0.039204774330042304
698,0.03769568941209644
699,0.03619808288694672
700,0.034691119487107215
701,0.0331901042400338
702,0.03169439788732394
703,0.030194860602647138
704,0.028696167652027028
705,0.02718100950543788
706,0.02565026411950856
707,0.024124201521971974
708,0.022602174126082317
709,0.02108057462656485
710,0.019559402842999465
711,0.018033590132410793
712,0.016516021058873114
713,0.0157932469080681
714,0.015077430777650197
715,0.014361614647232294
716,0.013643882510282966
717,0.012926351898572148
718,0.01221073675541535
719,0.0114935080353899
720,0.010777993343544606
721,0.010062478651699309
722,0.009728851185139319
723,0.00939663599628483
724,0.00906442080743034
725,0.008732205618575852
726,0.008399990429721362
727,0.008066643080434532
728,0.007734474511730037
729,0.007402305943025539
730,0.0070701373743210436
731,0.006943140644863052
732,0.006816143915405062
733,0.0066891471859470706
734,0.006560309224598932
735,0.006433348128342247
736,0.006306387032085563
737,0.006179425935828878
738,0.006052464839572193
739,0.005923841610428182
740,0.005920720911847208
741,0.005917600213266231
742,0.005914479514685257
743,0.005911358816104282
744,0.005908238117523306
745,0.005905117418942331
746,0.005901996720361356
747,0.005898876021780381
748,0.005958147659846547
749,0.006017419297912713
750,0.006076690935978879
751,0.006135962574045046
752,0.006195234212111212
753,0.006254505850177378
754,0.006312892089633497
755,0.006372155415872702
756,0.006431418742111906
757,0.006422143902348487
758,0.006412869062585066
759,0.006403594222821648
760,0.006394319383058229
761,0.006384149276252844
762,0.006374875736943682
763,0.006365602197634521
764,0.006356328658325359
765,0.006347055119016198
766,0.006354123211457886
767,0.006361191303899573
768,0.00636825939634126
769,0.006375327488782949
770,0.006382395581224637
771,0.006389463673666325
772,0.0063965317661080125
773,0.006403599858549701
774,0.006410667950991389
775,0.0065471218212344515
776,0.006683575691477515
777,0.006820029561720579
778,0.006956483431963643
779,0.0070929373022067055
780,0.00722939117244977
781,0.007365845042692834
782,0.007502298912935897
783,0.007385046980262939
784,0.007267795047589984
785,0.007150543114917025
786,0.007033291182244069
787,0.006915069666050915
788,0.006797834171332911
789,0.006680598676614906
790,0.006563363181896902
791,0.006446127687178895
792,0.006548509830860706
793,0.006650891974542518
794,0.006753274118224327
795,0.006855656261906137
796,0.006958038405587948
797,0.007060420549269758
798,0.007162802692951568
799,0.007264166447954286
800,0.007366534240340375
801,0.0072923486079503295
802,0.007218162975560282
803,0.007143977343170236
804,0.007069791710780191
805,0.006995606078390146
806,0.0069214204460001
807,0.006843209396318102
808,0.006769067376880665
809,0.0066949253574432295
810,0.006678912134379965
811,0.0066628989113167
812,0.006646885688253435
813,0.00663087246519017
814,0.006614859242126904
815,0.00659884601906364
816,0.006582832796000374
817,0.00656681957293711
818,0.0065508063498738445
819,0.0065071237647182515
820,0.006463441179562658
821,0.006419758594407065
822,0.006376076009251471
823,0.006332393424095878
824,0.006288710838940286
825,0.006245028253784693
826,0.0062013456686291
827,0.006290729020652275
828,0.006380112372675451
829,0.006469495724698626
830,0.006558879076721802
831,0.006648262428744976
832,0.006737645780768152
833,0.0068270291327913275
834,0.006916412484814503
835,0.007005795836837679
836,0.007000955050929819
837,0.006995133730436813
838,0.006990293622985283
839,0.006985453515533754
840,0.006980613408082224
841,0.006975773300630695
842,0.006970933193179164
843,0.006966093085727634
844,0.006961252978276103
845,0.006961252978276103
846,0.006961252978276103
847,0.006961252978276103
848,0.006961252978276103
849,0.006961252978276103
850,0.006961252978276103
851,0.006960277466367712
852,0.006960277466367712
853,0.006960277466367712
854,0.006960277466367712
855,0.006960277466367712
856,0.006960277466367712
857,0.006908963694533314
858,0.006666918120805368
859,0.006660659782754457
860,0.006654413183279742
861,0.006648178289385623
862,0.0066446207357859525
863,0.006641955068200054
864,0.006641066987565182
865,0.006640179144385026
866,0.006640179144385026
867,0.006640179144385026
868,0.006640179144385026
869,0.006640179144385026
870,0.006637517038620874
871,0.006637517038620874
872,0.006637517038620874
873,0.006637517038620874
874,0.006637517038620874
875,0.006637517038620874
876,0.006637517038620874
877,0.006641421460408298
878,0.006641421460408298
879,0.006641421460408298
880,0.006641421460408298
881,0.0066453258821957215
882,0.0066453258821957215
883,0.0066453258821957215
884,0.0066453258821957215
885,0.0066453258821957215
886,0.0066453258821957215
887,0.0066453258821957215
888,0.0066453258821957215
889,0.0066453258821957215
890,0.0066453258821957215
891,0.0066453258821957215
892,0.0066453258821957215
893,0.006649230303983148
894,0.006649230303983148
895,0.006649230303983148
896,0.006649230303983148
897,0.006649230303983148
898,0.006649230303983148
899,0.006649230303983148
900,0.006649230303983148
901,0.006653134725770571
902,0.006653134725770571
903,0.006653134725770571
904,0.006653134725770571
905,0.006653134725770571
906,0.006653134725770571
907,0.006653134725770571
908,0.006653134725770571
909,0.006653134725770571
910,0.006653134725770571
911,0.006484163473943889
912,0.006468157353896475
913,0.006459764779154167
914,0.006454739680142769
915,0.006451393955285885
916,0.006448051697052347
917,0.006446381866236071
918,0.00644471290005711
919,0.00644471290005711
920,0.00644471290005711
921,0.00644471290005711
922,0.00644471290005711
923,0.006441377558926274
924,0.006391758525220333
925,0.006388477756055585
926,0.006385200353076975
927,0.006385200353076975
928,0.006385200353076975
929,0.006381453169771179
930,0.006381453169771179
931,0.006381453169771179
932,0.006381453169771179
933,0.006381453169771179
934,0.006381453169771179
935,0.006381453169771179
936,0.006381453169771179
937,0.006381453169771179
938,0.006381453169771179
939,0.006377705986465382
940,0.006377705986465382
941,0.006377705986465382
942,0.006377705986465382
943,0.006373958803159586
944,0.006373958803159586
945,0.006373958803159586
946,0.006370211619853789
947,0.006370211619853789
948,0.006370211619853789
949,0.006370211619853789
950,0.006370211619853789
951,0.0063664644365479936
952,0.0063664644365479936
953,0.0063664644365479936
954,0.0063664644365479936
955,0.0063664644365479936
956,0.0063664644365479936
957,0.0063627172532421976
958,0.0063627172532421976
959,0.0063627172532421976
960,0.0063627172532421976
961,0.0063627172532421976
962,0.0063627172532421976
963,0.0063627172532421976
964,0.0063627172532421976
965,0.0063627172532421976
966,0.0063627172532421976
967,0.0063589700699364
968,0.0063589700699364
969,0.0063589700699364
970,0.0063589700699364
971,0.0063589700699364
972,0.0063589700699364
973,0.0063589700699364
974,0.0063589700699364
975,0.0063589700699364
976,0.0063589700699364
977,0.0063589700699364
978,0.0063589700699364
979,0.0063589700699364
980,0.0063589700699364
981,0.0063589700699364
982,0.0063589700699364
983,0.0063589700699364
984,0.0063589700699364
985,0.0063589700699364
986,0.0063589700699364
987,0.0063589700699364
988,0.0063589700699364
989,0.0063589700699364
990,0.0063589700699364
991,0.0063589700699364
992,0.0063589700699364
993,0.0063589700699364
994,0.0063589700699364
995,0.0063589700699364
996,0.0063589700699364
997,0.0063589700699364
998,0.0063589700699364
999,0.0063589700699364
1000,0.0063589700699364
1001,0.0063589700699364
1002,0.0063589700699364
1003,0.0063589700699364
1004,0.0063589700699364
1005,0.0063589700699364
1006,0.0063589700699364
1007,0.0063589700699364
1008,0.0063589700699364
1009,0.0063589700699364
1010,0.0063597857408022205
1011,0.006360601620948571
1012,0.006360601620948571
1013,0.006360601620948571
1014,0.006360601620948571
1015,0.006360601620948571
1016,0.006360601620948571
1017,0.006360601620948571
1018,0.006360601620948571
1019,0.006360601620948571
1020,0.006360601620948571
1021,0.006360601620948571
1022,0.006360601620948571
1023,0.006360601620948571
1024,0.006360601620948571
1025,0.006360601620948571
1026,0.006360601620948571
1027,0.006360601620948571
1028,0.006360601620948571
1029,0.006360601620948571
1030,0.006360601620948571
1031,0.006360601620948571
1032,0.006360601620948571
1033,0.006360601620948571
1034,0.006360601620948571
1035,0.006361417710456006
1036,0.006361417710456006
1037,0.006361417710456006
1038,0.006361417710456006
1039,0.006361417710456006
1040,0.006361417710456006
1041,0.006361417710456006
1042,0.006361417710456006
1043,0.006362234009405121
1044,0.006362234009405121
1045,0.006362234009405121
1046,0.006362234009405121
1047,0.006362234009405121
1048,0.006362234009405121
1049,0.006362234009405121
1050,0.006362234009405121
1051,0.006362234009405121
1052,0.006362234009405121
1053,0.006362234009405121
1054,0.006362234009405121
1055,0.006362234009405121
1056,0.006362234009405121
1057,0.006362234009405121
1058,0.006362234009405121
1059,0.006362234009405121
1060,0.006362234009405121
1061,0.006362234009405121
1062,0.006362234009405121
1063,0.006362234009405121
1064,0.006362234009405121
1065,0.006362234009405121
1066,0.006362234009405121
1067,0.006362234009405121
1068,0.006362234009405121
1069,0.006362234009405121
1070,0.006362234009405121
1071,0.006362234009405121
1072,0.006362234009405121
1073,0.006362234009405121
1074,0.006362234009405121
1075,0.006362234009405121
1076,0.006362234009405121
1077,0.006362234009405121
1078,0.006362234009405121
1079,0.006362234009405121
1080,0.006362234009405121
