Tempo,valor,erro
105,0.0064126919339289,2.785986695268326e-10
106,0.0064556539733626,1.392993347634163e-10
107,0.0064967900459481,0.0
108,0.0062645366939204,0.0
109,0.0060331959405787,0.0
110,0.0058018551872371,0.0
111,0.0055705144338954,0.0
112,0.0053391736805538,0.0
113,0.0051078329272121,0.0
114,0.0048764921738705,0.0
115,0.0046451514205288,0.0
116,0.0044138106671872,0.0
117,0.004354670264261,0.0
118,0.0042955298613348,0.0
119,0.0042363894584087,0.0
120,0.0041772490554825,0.0
121,0.0041205324952006,0.0
122,0.0040613572833263,0.0
123,0.0040021820714519,0.0
124,0.0039430068595776,0.0
125,0.0038838316477033,0.0
126,0.0037321457835838,0.0
127,0.0035804599194643,0.0
128,0.0034287740553448,0.0
129,0.0032770881912253,0.0
130,0.0031254023271058,0.0
131,0.0029741342371452,0.0
132,0.0028224270628453,0.0
133,0.0026714705124601,0.0
134,0.0025197206998313,0.0
135,0.0025749118060435,0.0
136,0.0026297487702037,0.0
137,0.0026853405735976,0.0
138,0.0027405782480314,0.0
139,0.0027962246835443,0.0
140,0.0028519024338773,0.0
141,0.0029072024060785,0.0
142,0.0029621010975094,0.0
143,0.0029691185919984,0.0
144,0.0029782313667511,0.0
145,0.0029852538017459,0.0
146,0.0029922762367408,0.0
147,0.0029992986717356,0.0
148,0.0030063211067304,0.0
149,0.0030137678965403,0.0
150,0.0030207913204712,0.0
151,0.003028241197183,0.0
152,0.0030865356807511,0.0
153,0.0031448301643192,0.0
154,0.0032035758557543,0.0
155,0.0032632575864336,0.0
156,0.0033225213795695,0.0
157,0.0033808651677473,0.0
158,0.0034392089559251,0.0
159,0.0034975527441029,0.0
160,0.0035558965322808,0.0
161,0.0034169539986843,3.0773529273564515e-11
162,0.0032789358902049,6.15644153036285e-11
163,0.0031399541737168,9.234662295544276e-11
164,0.0030009724572288,1.23128830607257e-10
165,0.0028619907407407,1.5391103825907124e-10
166,0.0027230090242526,1.846932459108855e-10
167,0.0025840273077646,2.1547545356269966e-10
168,0.0024450455912765,2.46257661214514e-10
169,0.0023054137299126,2.7696176346208057e-10
170,0.0022605996704961,2.4234154302932053e-10
171,0.0022157856110797,2.0772132259656047e-10
172,0.0021709715516633,1.7310110216380038e-10
173,0.0021261574922469,1.3848088173104029e-10
174,0.0020813434328305,1.0386066129828023e-10
175,0.0020359553797914,6.922092552142049e-11
176,0.0019911539511696,3.4610462760710245e-11
177,0.0019460782725095,0.0
178,0.0019610077027852,3.074329528908929e-11
179,0.0019759371330609,6.148659057817858e-11
180,0.0019908665633366,9.222988586726786e-11
181,0.0020057959936123,1.2297318115635715e-10
182,0.002020725423888,1.5371647644544642e-10
183,0.0020356548541637,1.8445977173453567e-10
184,0.0020502953883723,2.15172748191979e-10
185,0.0020652227153188,2.459117122194046e-10
186,0.0020801500422654,2.766506762468301e-10
187,0.0019829775993237,2.459117122194046e-10
188,0.001885805156382,2.15172748191979e-10
189,0.0017883807578532,1.844078039160445e-10
190,0.0016909838028169,1.5365152582159627e-10
191,0.0015936142796789,1.2290391024738295e-10
192,0.0014962721768515,9.21649535342157e-11
193,0.0013991544635313,6.144330235614379e-11
194,0.0013020367502112,3.0721651178071896e-11
195,0.001204919036891,0.0
196,0.0012719610673049,0.0
197,0.0013390030977189,0.0
198,0.0014060451281329,0.0
199,0.0014730871585468,0.0
200,0.0015401291889608,0.0
201,0.0016071712193748,0.0
202,0.0016742132497887,0.0
203,0.0017412552802027,0.0
204,0.0018082973106167,0.0
205,0.0017909130350605,3.4526401013798916e-11
206,0.0017735287595043,6.905280202759785e-11
207,0.0017561444839481,1.0357920304139678e-10
208,0.001738760208392,1.381056040551957e-10
209,0.0017213759328358,1.7263200506899466e-10
210,0.0017039916572796,2.0715840608279355e-10
211,0.0016866073817234,2.416848070965925e-10
212,0.0016692231061672,2.762112081103914e-10
213,0.0016871285084013,2.7622359898620104e-10
214,0.0017050339106355,2.762359898620106e-10
215,0.0017229393128696,2.7624838073782026e-10
216,0.0017408447151037,2.7626077161362987e-10
217,0.0017587501173378,2.7627316248943953e-10
218,0.0017766555195719,2.7628555336524925e-10
219,0.001794560921806,2.7629794424105886e-10
220,0.0018124663240401,2.7631033511686846e-10
221,0.0018303717262742,2.7632272599267807e-10
222,0.0017953691448418,2.7629848399511875e-10
223,0.0017603665634093,2.762742419975594e-10
224,0.0017253639819769,2.7625e-10
225,0.0016903614005444,2.762257580024406e-10
226,0.0016553588191119,2.762015160048812e-10
227,0.0016203562376795,2.761772740073219e-10
228,0.001585353656247,2.7615303200976245e-10
229,0.0015503510748146,2.761287900122031e-10
230,0.0015153484933821,2.7610454801464376e-10
231,0.0016437285271754,2.454262649019056e-10
232,0.0017721085609687,2.1474798178916735e-10
233,0.0018999535472972,1.8401787725225228e-10
234,0.002028297438063,1.5334823104354355e-10
235,0.0021566413288288,1.2267858483483484e-10
236,0.0022840206838328,9.197009990150551e-11
237,0.0024119710185706,6.130477396360908e-11
238,0.0025402426842993,3.065238698180454e-11
239,0.0026681389787593,0.0
240,0.0032369314345991,1.2449343647444908e-10
241,0.0038060991561181,2.4898687294889816e-10
242,0.0043746515961186,3.7342778793418637e-10
243,0.0049437392771762,4.979037172455819e-10
244,0.0055128269582337,6.223796465569772e-10
245,0.00608020455504,7.46645578518206e-10
246,0.0066491322226908,8.710865082712403e-10
247,0.0072180598903416,9.955274380242747e-10
248,0.0077869875579924,1.119968367777309e-09
249,0.0078229469369464,1.1200664276676508e-09
250,0.0078589063159004,1.1201644875579924e-09
251,0.0078915373366357,1.1197902613827991e-09
252,0.0079274815556492,1.1198882799325463e-09
253,0.0079634257746627,1.1199862984822934e-09
254,0.0079993699936762,1.1200843170320403e-09
255,0.0080353142126897,1.1201823355817875e-09
256,0.0080712584317032,1.1202803541315344e-09
257,0.0074907563940415,9.958047592280303e-10
258,0.0069102543563799,8.713291643245267e-10
259,0.0063297523187183,7.46853569421023e-10
260,0.0057492502810567,6.22377974517519e-10
261,0.0051687482433951,4.979023796140153e-10
262,0.0045882462057335,3.7342678471051147e-10
263,0.0040077441680719,2.4895118980700773e-10
264,0.0034272421304103,1.2447559490350387e-10
265,0.0028467400927487,0.0
266,0.0030544870713884,6.172733979763912e-11
267,0.0032622340500281,1.2345467959527827e-10
268,0.0034699810286677,1.8518201939291734e-10
269,0.0036777280073074,2.469093591905565e-10
270,0.0038854749859471,3.0863669898819564e-10
271,0.0040932219645868,3.703640387858347e-10
272,0.0043009689432265,4.32091378583474e-10
273,0.0045087159218662,4.938187183811131e-10
274,0.0047164629005059,5.55546058178752e-10
275,0.0045537059677721,5.553218568484168e-10
276,0.0043909490350384,5.550976555180814e-10
277,0.0042281921023046,5.548734541877458e-10
278,0.0040654351695709,5.546492528574104e-10
279,0.0039026782368371,5.544250515270752e-10
280,0.0037399213041034,5.542008501967396e-10
281,0.0035771643713696,5.539766488664042e-10
282,0.0034144074386359,5.53752447536069e-10
283,0.0032516505059021,5.535282462057335e-10
284,0.0030917888385328,5.188222491568295e-10
285,0.0029319271711635,4.841162521079258e-10
286,0.0027720655037942,4.4941025505902187e-10
287,0.0026122038364249,4.1470425801011806e-10
288,0.0024523421690556,3.7999826096121415e-10
289,0.0022928027055516,3.453407940969782e-10
290,0.0021329185699226,3.1062991918482074e-10
291,0.0019730344342937,2.759190442726633e-10
292,0.0019292325085524,2.4533033412999667e-10
293,0.0018848758142368,2.146640423637472e-10
294,0.0018407779105736,1.8402362204724407e-10
295,0.0017969203000468,1.5339615564932023e-10
296,0.0017527914146387,1.2273418671168004e-10
297,0.0017086501125492,9.206359032076532e-11
298,0.0016644963885371,6.138436283476387e-11
299,0.0016201022466113,3.0692181417381926e-11
300,0.0015763735219594,0.0
301,0.0016005456209518,0.0
302,0.0016242737961137,0.0
303,0.0016480019712756,0.0
304,0.0016717301464376,0.0
305,0.0016954583215995,0.0
306,0.0017191864967614,0.0
307,0.0017429146719234,0.0
308,0.0017666428470853,0.0
309,0.0017903710222472,0.0
310,0.0018000154885947,0.0
311,0.0018096599549422,0.0
312,0.0018193044212897,0.0
313,0.0018289488876372,0.0
314,0.0018385933539847,0.0
315,0.0018482378203323,0.0
316,0.0018584056338028,0.0
317,0.0018680528169014,0.0
318,0.0018777,0.0
319,0.0018320782130281,0.0
320,0.0017864564260563,0.0
321,0.0017408346390845,0.0
322,0.0016952128521126,0.0
323,0.0016495910651408,0.0
324,0.001603969278169,0.0
325,0.0015583474911971,0.0
326,0.0015127257042253,0.0
327,0.0015119556338028,0.0
328,0.0015111855633802,0.0
329,0.0015104154929577,0.0
330,0.0015096454225352,0.0
331,0.0015088753521126,0.0
332,0.0015081052816901,0.0
333,0.0015073352112676,0.0
334,0.001506565140845,0.0
335,0.0015057950704225,0.0
336,0.0016102279342723,0.0
337,0.0017141779310992,0.0
338,0.0018183253554835,0.0
339,0.0019227141114083,0.0
340,0.0020268175206456,0.0
341,0.0021302919656676,0.0
342,0.0022343075876946,0.0
343,0.0023399985736866,0.0
344,0.0024440314187483,0.0
345,0.0024091230782438,0.0
346,0.0023738808116157,0.0
347,0.0023386484570301,0.0
348,0.0023037499346497,0.0
349,0.0022688514122693,0.0
350,0.0022336387795275,0.0
351,0.0021987451641384,0.0
352,0.0021638515487494,0.0
353,0.0021289579333603,0.0
354,0.0020162017079666,1.531117835224641e-11
355,0.0019034454825729,3.062235670449282e-11
356,0.0017906892571792,4.593353505673923e-11
357,0.0016779330317855,6.124471340898564e-11
358,0.0015651768063918,7.655589176123204e-11
359,0.0014524205809981,9.186707011347846e-11
360,0.0013396643556044,1.0717824846572486e-10
361,0.0012269081302107,1.2248942681797127e-10
362,0.001114151904817,1.3780060517021763e-10
363,0.0010575053743956,1.2057552952394047e-10
364,0.0010008588439743,1.0335045387766326e-10
365,0.000944212313553,8.612537823138603e-11
366,0.0008875657831316,6.890030258510883e-11
367,0.0008309192527103,5.167522693883163e-11
368,0.0007742727222889,3.4450151292554406e-11
369,0.0007176261918676,1.7225075646277206e-11
370,0.0006609796614462,0.0
371,0.0006669278292901,0.0
372,0.000672875997134,0.0
373,0.0006788241649779,0.0
374,0.0006847723328219,0.0
375,0.0006907205006658,0.0
376,0.0006966686685097,0.0
377,0.0007026168363536,0.0
378,0.0007085650041975,0.0
379,0.0007145131720414,0.0
380,0.0006860339012563,7.642936443376559e-12
381,0.0006575546304712,1.5285872886753118e-11
382,0.0006290753596861,2.292880933012968e-11
383,0.0006005960889011,3.0571745773506236e-11
384,0.000572116818116,3.82146822168828e-11
385,0.0005436375473309,4.585761866025936e-11
386,0.0005151582765458,5.350055510363593e-11
387,0.0004866790057607,6.114349154701247e-11
388,0.0004581997349756,6.878642799038906e-11
389,0.0005170640533811,6.114349154701247e-11
390,0.0005759283717867,5.350055510363593e-11
391,0.0006347034461756,4.5851171645123665e-11
392,0.0006935594889845,3.820930970426974e-11
393,0.0007524155317934,3.056744776341579e-11
394,0.0008112715746024,2.292558582256184e-11
395,0.0008701276174113,1.5283723881707898e-11
396,0.0009289836602203,7.641861940853949e-12
397,0.0009878397030292,0.0
398,0.0012941790649576,0.0
399,0.0016005184268861,0.0
400,0.0019068577888145,0.0
401,0.002213197150743,0.0
402,0.0025195365126714,0.0
403,0.0028254786471787,0.0
404,0.0031317749476281,0.0
405,0.0034380712480775,0.0
406,0.0038300973538093,1.242463867849642e-10
407,0.0042215300479517,2.48457848373362e-10
408,0.0046135010551444,3.7268677256004295e-10
409,0.0050054720623372,4.96915696746724e-10
410,0.0053966845755629,6.210573324818965e-10
411,0.0057886004997024,7.452687989782758e-10
412,0.0061805164238418,8.694802654746551e-10
413,0.0065696626756897,9.932729828214472e-10
414,0.006961413443519,1.1174321056741281e-09
415,0.0071313103461738,9.932729828214472e-10
416,0.0073001817983724,8.689917934153996e-10
417,0.0074700548391027,7.448501086417711e-10
418,0.0076399278798331,6.207084238681425e-10
419,0.0078098009205634,4.965667390945141e-10
420,0.0079785533779541,3.723727547766754e-10
421,0.0081484025634618,2.4824850318445023e-10
422,0.0083182517489694,1.2412425159222506e-10
423,0.0084881009344771,0.0
424,0.0086131580707848,0.0
425,0.0087382152070925,0.0
426,0.0088632723434002,0.0
427,0.0089883294797079,0.0
428,0.0091133866160155,0.0
429,0.0092384437523232,0.0
430,0.0093635008886309,0.0
431,0.0094885580249386,0.0
432,0.0096136151612463,0.0
433,0.0097342606064008,0.0
434,0.0098562558992331,0.0
435,0.0099782511920653,0.0
436,0.0101002464848976,0.0
437,0.0102222417777299,0.0
438,0.0103442370705622,0.0
439,0.0104662323633944,0.0
440,0.0105882276562267,0.0
441,0.0104117619369146,1.2472569317111847e-10
442,0.0102352962176024,2.494513863422369e-10
443,0.0100588304982903,3.741770795133554e-10
444,0.0098823647789781,4.989027726844739e-10
445,0.0097045364457308,6.235409144775417e-10
446,0.0095267580362156,7.48144065214519e-10
447,0.0093503418580936,8.728347427502724e-10
448,0.0091739256799715,9.975254202860254e-10
449,0.0089975095018495,1.1222160978217788e-09
450,0.0090888278088565,9.975254202860254e-10
451,0.0091801461158635,8.728347427502722e-10
452,0.0092714644228704,7.48144065214519e-10
453,0.0093627827298774,6.23453387678766e-10
454,0.0094541010368844,4.987627101430126e-10
455,0.0095384687719298,3.73799649122807e-10
456,0.0096297205847953,2.491997660818713e-10
457,0.0097209723976608,1.245998830409356e-10
458,0.0098122242105263,0.0
459,0.0098613954385964,0.0
460,0.0099105666666666,0.0
461,0.0099597378947368,0.0
462,0.010008909122807,0.0
463,0.0100580803508771,0.0
464,0.0101072515789473,0.0
465,0.0101564228070175,0.0
466,0.0102055940350877,0.0
467,0.0102547652631578,0.0
468,0.0101925465497076,0.0
469,0.0101303278362573,0.0
470,0.010068109122807,0.0
471,0.0100058904093567,0.0
472,0.0099436716959064,0.0
473,0.0098814529824561,0.0
474,0.0098192342690058,0.0
475,0.0097570155555555,0.0
476,0.0096947968421052,0.0
477,0.0096106807894736,1.401853947368421e-10
478,0.0095265647368421,2.803707894736842e-10
479,0.0094424486842105,4.205561842105263e-10
480,0.0093583326315789,5.607415789473684e-10
481,0.0092742165789473,7.009269736842106e-10
482,0.0091901005263157,8.411123684210524e-10
483,0.0091059844736842,9.812977631578946e-10
484,0.0090218684210526,1.1214831578947368e-09
485,0.008982078245614,9.96873918128655e-10
486,0.0089422880701754,8.72264678362573e-10
487,0.0089024978947368,7.476554385964913e-10
488,0.0088627077192982,6.230461988304093e-10
489,0.0088229175438596,4.984369590643275e-10
490,0.008783127368421,3.738277192982456e-10
491,0.0087433371929824,2.4921847953216365e-10
492,0.0087035470175438,1.2460923976608182e-10
493,0.0086637568421052,0.0
494,0.0088683390643274,0.0
495,0.0090729212865497,0.0
496,0.0092775035087719,0.0
497,0.0094820857309941,0.0
498,0.0096866679532163,0.0
499,0.0098912501754385,0.0
500,0.0100958323976608,0.0
501,0.010300414619883,0.0
502,0.0105049968421052,0.0
503,0.0104637169590643,2.498897076023392e-10
504,0.0104224370760233,4.997794152046784e-10
505,0.0103811571929824,7.496691228070175e-10
506,0.0103384263027411,9.99418561137618e-10
507,0.0102971522125549,1.2492732014220227e-09
508,0.0102558781223687,1.4991278417064274e-09
509,0.0102146040321826,1.7489824819908316e-09
510,0.0101704754723157,1.998276281331837e-09
511,0.0101292129629629,2.2480608164983167e-09
512,0.0098553381470959,1.9670532144360275e-09
513,0.0095814633312289,1.6860456123737375e-09
514,0.0093075885153619,1.4050380103114484e-09
515,0.0090337136994949,1.1240304082491584e-09
516,0.0087598388836279,8.430228061868688e-10
517,0.0084859640677609,5.620152041245794e-10
518,0.0082120892518939,2.810076020622895e-10
519,0.0079382144360269,0.0
520,0.0080025368265993,0.0
521,0.0080668592171717,0.0
522,0.0081311816077441,0.0
523,0.0081955039983164,0.0
524,0.0082598263888888,0.0
525,0.0083241487794612,0.0
526,0.0083884711700336,0.0
527,0.008452793560606,0.0
528,0.0085171159511784,0.0
529,0.0086327038907594,0.0
530,0.0087482918303404,0.0
531,0.0088638797699214,0.0
532,0.0089794677095024,0.0
533,0.0090950556490834,0.0
534,0.0092106435886644,0.0
535,0.0093262315282454,0.0
536,0.0094418194678264,0.0
537,0.0095574074074074,0.0
538,0.0092567867330714,0.0
539,0.0089561660587355,0.0
540,0.0086555453843995,0.0
541,0.0083549247100636,0.0
542,0.0080543040357276,0.0
543,0.0077536833613916,0.0
544,0.0074530626870557,0.0
545,0.0071524420127197,0.0
546,0.0068518213383838,0.0
547,0.006577215251473,0.0
548,0.0063043780697445,0.0
549,0.0060296949112405,0.0
550,0.0057550117527364,0.0
551,0.0054803285942323,0.0
552,0.0052056454357283,0.0
553,0.0049316543421052,0.0
554,0.0046569326315789,0.0
555,0.0044025063157894,3.0661382229102156e-11
556,0.004145922511725,6.133137237011592e-11
557,0.003888720725303,9.199705855517387e-11
558,0.0036320287688597,1.2267996539792388e-10
559,0.0033747908738056,1.5334995674740483e-10
560,0.0031175529787515,1.8401994809688578e-10
561,0.0028603150836973,2.146899394463668e-10
562,0.0026030771886432,2.453599307958477e-10
563,0.0023458392935891,2.7602992214532873e-10
564,0.002284754912285,2.4539438178304167e-10
565,0.0022236533748564,2.1475023714035534e-10
566,0.0021622309899468,1.8407163183459027e-10
567,0.0021008086050372,1.5339302652882523e-10
568,0.0020393862201277,1.2271442122306018e-10
569,0.0019779638352181,9.203581591729516e-11
570,0.0019165414503085,6.135721061153013e-11
571,0.0018551190653989,3.067860530576508e-11
572,0.0017936966804893,0.0
573,0.0016991446167714,0.0
574,0.0016045925530535,0.0
575,0.0015100404893356,0.0
576,0.0014154884256176,0.0
577,0.0013209363618997,0.0
578,0.0012263842981818,0.0
579,0.0011318322344639,0.0
580,0.001037280170746,0.0
581,0.0009428605126611,0.0
582,0.0009157647612566,1.5278012681758096e-11
583,0.0008886690098521,3.0556025363516186e-11
584,0.0008615732584476,4.5834038045274286e-11
585,0.0008344775070431,6.111205072703239e-11
586,0.0008073817556386,7.639006340879049e-11
587,0.0007802860042341,9.166807609054856e-11
588,0.000753296052837,1.0696111140031235e-10
589,0.0007261964953149,1.2224127017178554e-10
590,0.0006990969377928,1.3752142894325872e-10
591,0.0007293448627831,1.203481555305109e-10
592,0.0007594945724127,1.0315556188329503e-10
593,0.0007896442820423,8.596296823607921e-11
594,0.0008197939916719,6.877037458886337e-11
595,0.0008501825837358,5.1592277226341634e-11
596,0.0008803407671454,3.439485148422776e-11
597,0.0009104989505551,1.7197425742113868e-11
598,0.0009406571339648,0.0
599,0.0009397467398826,1.5297690938778883e-11
600,0.0009387041381918,3.0595381877557766e-11
601,0.0009377933416089,4.589952390894508e-11
602,0.0009367505933618,6.119936521192677e-11
603,0.0009357078451148,7.649920651490847e-11
604,0.0009347964992433,9.181195363088298e-11
605,0.0009337536043987,1.0711394590269684e-10
606,0.0009327107095541,1.2241593817451063e-10
607,0.0009316678147096,1.3771793044632448e-10
608,0.0009392850558215,1.3772057973801074e-10
609,0.0009469022969335,1.377232290296971e-10
610,0.0009545195380455,1.3772587832138338e-10
611,0.0009615711490697,1.3764755846103378e-10
612,0.0009691839120858,1.3765020619522942e-10
613,0.0009767966751019,1.3765285392942502e-10
614,0.000984409438118,1.376555016636206e-10
615,0.000992022201134,1.3765814939781618e-10
616,0.0009996349641501,1.3766079713201183e-10
617,0.0010070854304325,1.223651530062327e-10
618,0.0010145358967149,1.0706950888045364e-10
619,0.0010219863629973,9.177386475467454e-11
620,0.0010294368292797,7.647822062889545e-11
621,0.0010368872955621,6.118257650311635e-11
622,0.0010443377618445,4.588693237733727e-11
623,0.0010519361173603,3.059558961379827e-11
624,0.0010593876312335,1.5297794806899134e-11
625,0.0010668391451068,0.0
626,0.0011648179061181,0.0
627,0.0012624965717299,0.0
628,0.001360366568786,0.0
629,0.0014582641038266,0.0
630,0.0015561891884761,0.0
631,0.0016539090861122,0.0
632,0.001752615400183,0.0
633,0.0018503903280304,0.0
634,0.0019339007791232,6.152336196376605e-11
635,0.0020171506852529,1.2304672392753208e-10
636,0.0021004005913827,1.8457008589129815e-10
637,0.0021839580106088,2.4612810402290747e-10
638,0.0022672196404262,3.0766013002863437e-10
639,0.0023508123239436,3.6924415492957737e-10
640,0.0024340856807511,4.3078484741784025e-10
641,0.0025173590375586,4.923255399061032e-10
642,0.0026006323943661,5.53866232394366e-10
643,0.0026883394383394,4.924642622334928e-10
644,0.0027757047578789,4.309669461274716e-10
645,0.0028630947012401,3.6945229706877105e-10
646,0.0029509251950004,3.0796371346677947e-10
647,0.0030383768034212,2.4640570515531746e-10
648,0.003125853073886,1.8483033699943594e-10
649,0.0032138072402444,1.2325498354489895e-10
650,0.0033013452767198,6.163618516951148e-11
651,0.0033884299619128,0.0
652,0.003398152419241,6.176987821507502e-11
653,0.0034083556715575,1.2355718585402563e-10
654,0.0034180795005643,1.853357787810384e-10
655,0.0034278033295711,2.4711437170805126e-10
656,0.0034375271585778,3.08892964635064e-10
657,0.0034472509875846,3.706715575620768e-10
658,0.0034569748165914,4.3245015048908965e-10
659,0.0034666986455981,4.942287434161024e-10
660,0.0034764224746049,5.560073363431151e-10
661,0.0034293755290632,5.559424070612303e-10
662,0.0033823285835214,5.558774777793452e-10
663,0.0033352816379796,5.558125484974605e-10
664,0.0032882346924379,5.557476192155755e-10
665,0.0032411877468961,5.556826899336908e-10
666,0.0031941408013544,5.556177606518061e-10
667,0.0031470938558126,5.555528313699208e-10
668,0.0031000469102708,5.554879020880362e-10
669,0.0031818604213694,5.556007571482318e-10
670,0.003263673932468,5.557136122084275e-10
671,0.0033454874435665,5.558264672686231e-10
672,0.0034273009546651,5.559393223288187e-10
673,0.0035091144657637,5.560521773890143e-10
674,0.0035909279768623,5.561650324492101e-10
675,0.0036727414879608,5.562778875094057e-10
676,0.0037550847796434,5.564692512111376e-10
677,0.0038369098349089,5.565821221955693e-10
678,0.0037872828183058,4.947396641738392e-10
679,0.0037376558017026,4.3289720615210944e-10
680,0.0036880287850994,3.710547481303795e-10
681,0.0036384017684963,3.0921229010864963e-10
682,0.0035887747518931,2.4736983208691973e-10
683,0.0035396471916454,1.8555355630821334e-10
684,0.0034900131715119,1.2370237087214226e-10
685,0.0034403791513783,6.185118543607117e-11
686,0.0033907451312447,0.0
687,0.0033021303744472,0.0
688,0.0032135156176498,0.0
689,0.0031249008608523,0.0
690,0.0030362861040549,0.0
691,0.0029476713472575,0.0
692,0.00285905659046,0.0
693,0.0027704418336626,0.0
694,0.0026814486618691,0.0
695,0.0025924806010158,0.0
696,0.0024709707528095,0.0
697,0.0023494951810061,0.0
698,0.0022274256309037,0.0
699,0.0021060528850671,0.0
700,0.0019841550420365,0.0
701,0.0018626225524721,0.0
702,0.0017414037558685,0.0
703,0.0016199909649863,0.0
704,0.0014986465371621,0.0
705,0.0021079929076242,0.0
706,0.002715944248883,0.0
707,0.0033238500597064,0.0
708,0.0039319667706601,0.0
709,0.0045399125182428,0.0
710,0.0051476873745401,0.0
711,0.0057536743024622,0.0
712,0.006361830809216,0.0
713,0.0061055214506389,6.16225095822629e-11
714,0.0058518922623227,1.232450191645258e-10
715,0.0055982630740064,1.8486752874678868e-10
716,0.0053438834456613,2.46455428663462e-10
717,0.0050895752421732,3.080260358944926e-10
718,0.004836017268005,3.696312430733912e-10
