1.085300e-001,0.000000e+000
8.876771e+000,-5.278490e-003
1.764501e+001,-5.337092e-003
2.641325e+001,-5.284313e-003
3.518150e+001,-5.290980e-003
4.394973e+001,-5.420661e-003
5.271798e+001,-5.244697e-003
6.148622e+001,-5.319424e-003
7.025446e+001,-5.400749e-003
7.902270e+001,-5.327764e-003
8.779094e+001,-5.333098e-003
9.655918e+001,-5.365402e-003
1.053274e+002,-5.379066e-003
1.140957e+002,-5.274024e-003
1.228639e+002,-5.272610e-003
1.316321e+002,-5.317334e-003
1.404004e+002,-5.264387e-003
1.491686e+002,-5.285150e-003
1.579369e+002,-5.258665e-003
1.667051e+002,-5.320163e-003
1.754733e+002,-5.294940e-003
1.842416e+002,-5.312935e-003
1.930098e+002,-5.295921e-003
2.017781e+002,-5.326465e-003
2.105463e+002,-5.411337e-003
2.193146e+002,-5.327058e-003
2.280828e+002,-5.336011e-003
2.368510e+002,-5.260213e-003
2.456193e+002,-5.337866e-003
2.543875e+002,-5.321826e-003
2.631558e+002,-5.271516e-003
2.719240e+002,-5.319165e-003
2.806922e+002,-5.286469e-003
2.894605e+002,-5.408072e-003
2.982287e+002,-5.241512e-003
3.069969e+002,-5.273884e-003
3.157652e+002,-5.308707e-003
3.245334e+002,-5.327342e-003
3.333017e+002,-5.330452e-003
3.420699e+002,-5.267147e-003
3.508382e+002,-5.273735e-003
3.596064e+002,-5.195921e-003
3.683746e+002,-5.224593e-003
3.771429e+002,-5.355629e-003
3.859111e+002,-5.325793e-003
3.946794e+002,-5.258499e-003
4.034476e+002,-5.288124e-003
4.122159e+002,-5.236043e-003
4.209841e+002,-5.328647e-003
4.297523e+002,-5.207648e-003
4.385206e+002,-5.189641e-003
4.472888e+002,-5.319785e-003
4.560571e+002,-5.242671e-003
4.648253e+002,-5.181702e-003
4.735935e+002,-5.230626e-003
4.823618e+002,-5.254746e-003
4.911300e+002,-5.291848e-003
4.998983e+002,-5.215234e-003
5.086665e+002,-5.175327e-003
5.174348e+002,-6.061883e-003
5.262030e+002,-4.274673e-003
5.349713e+002,-2.578507e-003
5.437394e+002,-8.821378e-003
5.525077e+002,-1.643912e-002
5.612759e+002,-1.379657e-002
5.700442e+002,2.936873e-002
5.788124e+002,2.488198e-001
5.875807e+002,9.951319e-003
5.963489e+002,2.232891e-003
6.051171e+002,1.490536e-003
6.138854e+002,1.564899e-003
6.226536e+002,9.226306e-003
6.314219e+002,7.600103e-002
6.401901e+002,1.785929e-001
6.489584e+002,2.100324e-001
6.577266e+002,4.312616e-002
6.664948e+002,8.790994e-003
6.752631e+002,1.332415e-002
6.840313e+002,1.081132e-002
6.927996e+002,7.885946e-003
7.015678e+002,1.116685e-002
7.103361e+002,1.208604e-002
7.191043e+002,7.973556e-003
7.278725e+002,6.564404e-003
7.366407e+002,6.825283e-003
7.454090e+002,8.166114e-003
7.541772e+002,6.603423e-003
7.629455e+002,9.413106e-003
7.717137e+002,1.147830e-002
7.804820e+002,8.601486e-003
7.892502e+002,5.282023e-003
7.980184e+002,-7.129523e-004
8.067867e+002,7.120342e-004
8.155549e+002,5.878707e-004
8.243232e+002,6.215401e-002
8.330914e+002,2.069230e-001
8.418597e+002,4.653768e-002
8.506279e+002,2.613912e-003
8.593961e+002,-1.653533e-003
8.681644e+002,-1.114733e-003
8.769326e+002,-1.080742e-003
8.857009e+002,4.527914e-004
8.944691e+002,2.307560e-004
9.032374e+002,-4.243199e-004
9.120056e+002,4.732321e-003
9.207738e+002,5.519129e-003
9.295421e+002,2.766116e-003
9.383103e+002,1.902185e-003
9.470786e+002,-2.342897e-004
9.558468e+002,-1.676919e-003
9.646151e+002,-2.004428e-003
9.733833e+002,-1.275919e-003
9.821515e+002,-1.993050e-003
9.909197e+002,-2.025782e-003
9.996880e+002,-2.108847e-003
1.008456e+003,-1.640885e-003
1.017224e+003,-1.900641e-003
1.025993e+003,-1.801530e-003
1.034761e+003,-1.964077e-003
1.043529e+003,-1.778862e-003
1.052297e+003,6.745084e-004
1.061066e+003,6.213408e-003
1.069834e+003,7.158588e-003
1.078602e+003,1.166741e-003
1.087370e+003,2.742301e-003
1.096139e+003,1.293101e-003
1.104907e+003,-3.573733e-004
1.113675e+003,-1.780528e-003
1.122443e+003,-1.480487e-003
1.131212e+003,-1.717925e-003
1.139980e+003,-1.507379e-003
1.148748e+003,-1.051554e-003
1.157516e+003,8.277482e-004
1.166285e+003,6.376269e-004
1.175053e+003,-8.681028e-004
1.183821e+003,-1.281399e-003
1.192589e+003,-8.846847e-004
1.201358e+003,-1.118302e-003
1.210126e+003,-1.039118e-004
1.218894e+003,2.728770e-003
1.227662e+003,6.935639e-003
1.236431e+003,9.281877e-003
1.245199e+003,1.073240e-002
1.253967e+003,1.354152e-002
1.262735e+003,1.200350e-002
1.271503e+003,1.358380e-002
1.280272e+003,1.477766e-002
1.289040e+003,1.344287e-002
1.297808e+003,1.197264e-002
1.306576e+003,1.150466e-002
1.315345e+003,1.501214e-002
1.324113e+003,1.510161e-002
1.332881e+003,1.186732e-002
1.341649e+003,1.193330e-002
1.350418e+003,1.216051e-002
1.359186e+003,7.981827e-003
1.367954e+003,3.650499e-003
1.376722e+003,7.863721e-004
1.385491e+003,1.298094e-004
1.394259e+003,-5.357409e-004
1.403027e+003,-9.074198e-004
1.411795e+003,-1.355793e-003
1.420564e+003,-1.354986e-003
1.429332e+003,-1.260597e-003
1.438100e+003,-1.493810e-003
1.446868e+003,-1.686880e-003
1.455636e+003,-1.328077e-003
1.464405e+003,-1.400961e-003
1.473173e+003,-2.523232e-004
1.481941e+003,1.047553e-003
1.490709e+003,1.162849e-003
1.499478e+003,-1.700705e-003
1.508246e+003,-2.009683e-003
1.517014e+003,-8.693875e-004
1.525782e+003,1.078360e-002
1.534551e+003,9.718568e-003
1.543319e+003,6.002735e-003
1.552087e+003,1.051743e-003
1.560855e+003,5.083826e-004
1.569624e+003,3.292701e-004
1.578392e+003,1.729224e-004
1.587160e+003,1.465180e-004
1.595928e+003,1.200734e-004
1.604697e+003,6.387226e-005
1.613465e+003,8.547530e-005
1.622233e+003,5.541725e-005
1.631001e+003,7.163265e-005
1.639770e+003,7.424112e-005
1.648538e+003,3.498483e-005
1.657306e+003,9.340922e-005
