8.870000e+000,3.385929e-003
1.763828e+001,3.378409e-003
2.640656e+001,3.382924e-003
3.517483e+001,3.374913e-003
4.394311e+001,3.371750e-003
5.271139e+001,3.377792e-003
6.147966e+001,3.368946e-003
7.024794e+001,3.376418e-003
7.901622e+001,3.366294e-003
8.778449e+001,3.371394e-003
9.655277e+001,3.375287e-003
1.053210e+002,3.380336e-003
1.140893e+002,3.364056e-003
1.228576e+002,3.357949e-003
1.316259e+002,3.363326e-003
1.403942e+002,3.352383e-003
1.491624e+002,3.361020e-003
1.579307e+002,3.353235e-003
1.666990e+002,3.365749e-003
1.754673e+002,3.360947e-003
1.842355e+002,3.356818e-003
1.930038e+002,3.360160e-003
2.017721e+002,3.353499e-003
2.105404e+002,3.368639e-003
2.193087e+002,3.358114e-003
2.280769e+002,3.352591e-003
2.368452e+002,3.357491e-003
2.456135e+002,3.360248e-003
2.543818e+002,3.350540e-003
2.631500e+002,3.353116e-003
2.719183e+002,3.351484e-003
2.806866e+002,3.343735e-003
2.894549e+002,3.354736e-003
2.982231e+002,3.341433e-003
3.069914e+002,3.346624e-003
3.157597e+002,3.344133e-003
3.245280e+002,3.336562e-003
3.332963e+002,3.339319e-003
3.420645e+002,3.326223e-003
3.508328e+002,3.338863e-003
3.596011e+002,3.335580e-003
3.683694e+002,3.339452e-003
3.771376e+002,3.329825e-003
3.859059e+002,3.334458e-003
3.946742e+002,3.331713e-003
4.034425e+002,3.331760e-003
4.122108e+002,3.338645e-003
4.209790e+002,3.325809e-003
4.297473e+002,3.337833e-003
4.385156e+002,3.325410e-003
4.472838e+002,3.322828e-003
4.560521e+002,3.319736e-003
4.648204e+002,3.323728e-003
4.735887e+002,3.324114e-003
4.823570e+002,3.322358e-003
4.911252e+002,3.335317e-003
4.998935e+002,3.323825e-003
5.086618e+002,3.323785e-003
5.174301e+002,1.112701e-002
5.261984e+002,1.626379e-002
5.349666e+002,7.547283e-003
5.437349e+002,6.134301e-003
5.525032e+002,5.784177e-003
5.612715e+002,4.589192e-003
5.700397e+002,3.160706e-002
5.788080e+002,6.134516e-002
5.875763e+002,2.092899e-002
5.963445e+002,1.426984e-002
6.051129e+002,1.156345e-002
6.138811e+002,1.145283e-002
6.226494e+002,1.979129e-002
6.314177e+002,2.925985e-002
6.401860e+002,6.139093e-002
6.489542e+002,5.861731e-002
6.577225e+002,2.997524e-002
6.664908e+002,1.475285e-002
6.752591e+002,1.209827e-002
6.840273e+002,9.959629e-003
6.927956e+002,1.123616e-002
7.015639e+002,1.195013e-002
7.103322e+002,1.076771e-002
7.191005e+002,9.055340e-003
7.278687e+002,7.198242e-003
7.366370e+002,6.312395e-003
7.454053e+002,6.495548e-003
7.541736e+002,7.212569e-003
7.629418e+002,7.585205e-003
7.717101e+002,8.430581e-003
7.804784e+002,1.147877e-002
7.892466e+002,1.172072e-002
7.980150e+002,1.560732e-002
8.067832e+002,1.415915e-002
8.155515e+002,1.531549e-002
8.243198e+002,2.908450e-002
8.330881e+002,5.976796e-002
8.418563e+002,3.354498e-002
8.506246e+002,2.475258e-002
8.593929e+002,2.726592e-002
